step        alpha       action      reward        Q[s+0]      Q[s+1]      Q[s+2]
460000      18.000000     2     0.482608     244.697114     244.702573     244.753609
461000      19.000000     0     0.482273     244.706032     244.701483     244.594084
462000      18.000000     2     0.481946     244.697114     244.702573     244.753652
463000      19.000000     0     0.481619     244.706085     244.701483     244.594084
464000      18.000000     2     0.481302     244.697114     244.702573     244.753696
465000      19.000000     0     0.480986     244.706138     244.701483     244.594084
466000      18.000000     2     0.480682     244.697114     244.702573     244.753739
467000      19.000000     0     0.480380     244.706191     244.701483     244.594084
468000      18.000000     2     0.480093     244.697114     244.702573     244.753783
469000      19.000000     0     0.479808     244.706244     244.701483     244.594084
470000      18.000000     2     0.479543     244.697114     244.702573     244.753826
471000      19.000000     0     0.479281     244.706296     244.701483     244.594084
472000      18.000000     2     0.479043     244.697114     244.702573     244.753869
473000      19.000000     0     0.478810     244.706349     244.701483     244.594084
474000      18.000000     2     0.478608     244.697114     244.702573     244.753912
475000      19.000000     0     0.478412     244.706402     244.701483     244.594084
476000      18.000000     2     0.478254     244.697114     244.702573     244.753955
477000      19.000000     0     0.478100     244.706454     244.701483     244.594084
478000      18.000000     2     0.477842     244.697114     244.702573     244.753998
479000      19.000000     0     0.477534     244.706507     244.701483     244.594084
480000      18.000000     2     0.477059     244.697114     244.702573     244.754041
481000      19.000000     0     0.476514     244.706559     244.701483     244.594084
482000      18.000000     0     0.475740     244.697114     244.702573     244.754084
483000      16.000000     2     0.474872     244.688944     244.684947     244.691572
484000      18.000000     2     0.473694     244.697161     244.702573     244.754084
485000      19.000000     0     0.472388     244.706606     244.701483     244.594084
486000      18.000000     2     0.470663     244.697161     244.702573     244.754127
487000      19.000000     0     0.468769     244.706658     244.701483     244.594084
488000      18.000000     2     0.466316     244.697161     244.702573     244.754169
489000      19.000000     0     0.463647     244.706710     244.701483     244.594084
490000      18.000000     2     0.460243     244.697161     244.702573     244.754211
491000      19.000000     0     0.456574     244.706761     244.701483     244.594084
492000      18.000000     2     0.451967     244.697161     244.702573     244.754253
493000      19.000000     0     0.447056     244.706811     244.701483     244.594084
494000      18.000000     2     0.440984     244.697161     244.702573     244.754293
495000      19.000000     0     0.434604     244.706861     244.701483     244.594084
496000      18.000000     2     0.426853     244.697161     244.702573     244.754332
497000      19.000000     0     0.418848     244.706909     244.701483     244.594084
498000      18.000000     2     0.409318     244.697161     244.702573     244.754370
499000      19.000000     0     0.399678     244.706955     244.701483     244.594084
500000      18.000000     2     0.388463     244.697161     244.702573     244.754406
501000      19.000000     0     0.377384     244.707000     244.701483     244.594084
502000      18.000000     2     0.364820     244.697161     244.702573     244.754441
503000      19.000000     0     0.352729     244.707043     244.701483     244.594084
504000      18.000000     2     0.339381     244.697161     244.702573     244.754472
505000      19.000000     0     0.326881     244.707083     244.701483     244.594084
506000      18.000000     2     0.313450     244.697161     244.702573     244.754501
507000      19.000000     0     0.301203     244.707120     244.701483     244.594084
508000      18.000000     0     0.288379     244.697161     244.702573     244.754528
509000      16.000000     2     0.276977     244.688944     244.684947     244.691625
510000      18.000000     2     0.265310     244.697189     244.702573     244.754528
511000      19.000000     0     0.255168     244.707149     244.701483     244.594084
512000      18.000000     2     0.244996     244.697189     244.702573     244.754550
513000      19.000000     0     0.236325     244.707179     244.701483     244.594084
514000      18.000000     2     0.227773     244.697189     244.702573     244.754570
515000      19.000000     0     0.220604     244.707208     244.701483     244.594084
516000      18.000000     2     0.213632     244.697189     244.702573     244.754588
517000      19.000000     0     0.207872     244.707235     244.701483     244.594084
518000      18.000000     2     0.202335     244.697189     244.702573     244.754604
519000      19.000000     0     0.197822     244.707260     244.701483     244.594084
520000      18.000000     2     0.193526     244.697189     244.702573     244.754620
521000      19.000000     0     0.190074     244.707285     244.701483     244.594084
522000      18.000000     2     0.186818     244.697189     244.702573     244.754634
523000      19.000000     0     0.184240     244.707308     244.701483     244.594084
524000      18.000000     2     0.181832     244.697189     244.702573     244.754648
525000      19.000000     0     0.179962     244.707332     244.701483     244.594084
526000      18.000000     2     0.178234     244.697189     244.702573     244.754662
527000      19.000000     2     0.176926     244.707354     244.701483     244.594084
528000      20.000000     0     0.176091     244.664720     244.479843     0.000000
529000      19.000000     0     0.175206     244.707354     244.701483     244.594109
530000      18.000000     2     0.174417     244.697189     244.702573     244.754664
531000      19.000000     0     0.173879     244.707376     244.701483     244.594109
532000      18.000000     2     0.173396     244.697189     244.702573     244.754676
533000      19.000000     0     0.172944     244.707399     244.701483     244.594109
534000      18.000000     2     0.172497     244.697189     244.702573     244.754689
535000      19.000000     0     0.172063     244.707421     244.701483     244.594109
536000      18.000000     2     0.171633     244.697189     244.702573     244.754701
537000      19.000000     0     0.171214     244.707443     244.701483     244.594109
538000      18.000000     2     0.170798     244.697189     244.702573     244.754714
539000      19.000000     0     0.170390     244.707464     244.701483     244.594109
540000      18.000000     2     0.169985     244.697189     244.702573     244.754726
541000      19.000000     0     0.169585     244.707486     244.701483     244.594109
542000      18.000000     2     0.169188     244.697189     244.702573     244.754739
543000      19.000000     0     0.168796     244.707508     244.701483     244.594109
544000      18.000000     2     0.168406     244.697189     244.702573     244.754751
545000      19.000000     1     0.168021     244.707529     244.701483     244.594109
546000      19.000000     1     0.167639     244.707529     244.701500     244.594109
547000      19.000000     0     0.167261     244.707529     244.701518     244.594109
548000      18.000000     2     0.166888     244.697189     244.702573     244.754762
549000      19.000000     0     0.166520     244.707551     244.701518     244.594109
550000      18.000000     2     0.166160     244.697189     244.702573     244.754774
551000      19.000000     0     0.165788     244.707572     244.701518     244.594109
552000      18.000000     2     0.165412     244.697189     244.702573     244.754786
553000      19.000000     0     0.165037     244.707594     244.701518     244.594109
554000      18.000000     2     0.164661     244.697189     244.702573     244.754798
555000      19.000000     0     0.164286     244.707615     244.701518     244.594109
556000      18.000000     2     0.163911     244.697189     244.702573     244.754810
557000      19.000000     2     0.163535     244.707636     244.701518     244.594109
558000      20.000000     0     0.163161     244.664742     244.479843     0.000000
559000      19.000000     0     0.162785     244.707636     244.701518     244.594132
560000      18.000000     2     0.162410     244.697189     244.702573     244.754810
561000      19.000000     0     0.162034     244.707657     244.701518     244.594132
562000      18.000000     2     0.161659     244.697189     244.702573     244.754821
563000      19.000000     0     0.161282     244.707678     244.701518     244.594132
564000      18.000000     2     0.160907     244.697189     244.702573     244.754833
565000      19.000000     0     0.160530     244.707699     244.701518     244.594132
566000      18.000000     2     0.160154     244.697189     244.702573     244.754844
567000      19.000000     0     0.159776     244.707719     244.701518     244.594132
568000      18.000000     2     0.159400     244.697189     244.702573     244.754856
569000      19.000000     0     0.159022     244.707740     244.701518     244.594132
570000      18.000000     2     0.158644     244.697189     244.702573     244.754867
571000      19.000000     0     0.158265     244.707761     244.701518     244.594132
572000      18.000000     2     0.157887     244.697189     244.702573     244.754878
573000      19.000000     0     0.157507     244.707781     244.701518     244.594132
574000      18.000000     2     0.157127     244.697189     244.702573     244.754889
575000      19.000000     0     0.156746     244.707802     244.701518     244.594132
576000      18.000000     2     0.156365     244.697189     244.702573     244.754900
577000      19.000000     0     0.155983     244.707822     244.701518     244.594132
578000      18.000000     2     0.155601     244.697189     244.702573     244.754911
579000      19.000000     0     0.155217     244.707842     244.701518     244.594132
580000      18.000000     2     0.154833     244.697189     244.702573     244.754922
581000      19.000000     0     0.154448     244.707863     244.701518     244.594132
582000      18.000000     2     0.154062     244.697189     244.702573     244.754933
583000      19.000000     0     0.153676     244.707883     244.701518     244.594132
584000      18.000000     2     0.153288     244.697189     244.702573     244.754943
585000      19.000000     0     0.152900     244.707903     244.701518     244.594132
586000      18.000000     2     0.152511     244.697189     244.702573     244.754954
587000      19.000000     0     0.152120     244.707923     244.701518     244.594132
588000      18.000000     2     0.151729     244.697189     244.702573     244.754965
589000      19.000000     0     0.151337     244.707943     244.701518     244.594132
590000      18.000000     2     0.150943     244.697189     244.702573     244.754975
591000      19.000000     0     0.150549     244.707963     244.701518     244.594132
592000      18.000000     2     0.150153     244.697189     244.702573     244.754985
593000      19.000000     0     0.149757     244.707982     244.701518     244.594132
594000      18.000000     2     0.149359     244.697189     244.702573     244.754996
595000      19.000000     0     0.148960     244.708002     244.701518     244.594132
596000      18.000000     2     0.148560     244.697189     244.702573     244.755006
597000      19.000000     0     0.148159     244.708022     244.701518     244.594132
598000      18.000000     2     0.147757     244.697189     244.702573     244.755016
599000      19.000000     0     0.147354     244.708041     244.701518     244.594132
600000      18.000000     2     0.146949     244.697189     244.702573     244.755026
601000      19.000000     0     0.146543     244.708061     244.701518     244.594132
602000      18.000000     2     0.146136     244.697189     244.702573     244.755036
603000      19.000000     0     0.145728     244.708080     244.701518     244.594132
604000      18.000000     2     0.145319     244.697189     244.702573     244.755046
605000      19.000000     0     0.144909     244.708099     244.701518     244.594132
606000      18.000000     2     0.144497     244.697189     244.702573     244.755056
607000      19.000000     0     0.144085     244.708118     244.701518     244.594132
608000      18.000000     2     0.143670     244.697189     244.702573     244.755066
609000      19.000000     0     0.143256     244.708138     244.701518     244.594132
610000      18.000000     2     0.142840     244.697189     244.702573     244.755075
611000      19.000000     0     0.142423     244.708157     244.701518     244.594132
612000      18.000000     2     0.142004     244.697189     244.702573     244.755085
613000      19.000000     0     0.141586     244.708176     244.701518     244.594132
614000      18.000000     2     0.141165     244.697189     244.702573     244.755094
615000      19.000000     0     0.140745     244.708194     244.701518     244.594132
616000      18.000000     2     0.140322     244.697189     244.702573     244.755104
617000      19.000000     0     0.139899     244.708213     244.701518     244.594132
618000      18.000000     2     0.139474     244.697189     244.702573     244.755113
619000      19.000000     0     0.139051     244.708232     244.701518     244.594132
620000      18.000000     2     0.138624     244.697189     244.702573     244.755122
621000      19.000000     0     0.138198     244.708250     244.701518     244.594132
622000      18.000000     2     0.137769     244.697189     244.702573     244.755132
623000      19.000000     0     0.137342     244.708269     244.701518     244.594132
624000      18.000000     2     0.136912     244.697189     244.702573     244.755141
625000      19.000000     0     0.136484     244.708287     244.701518     244.594132
626000      18.000000     2     0.136052     244.697189     244.702573     244.755150
627000      19.000000     0     0.135622     244.708306     244.701518     244.594132
628000      18.000000     2     0.135190     244.697189     244.702573     244.755159
629000      19.000000     0     0.134759     244.708324     244.701518     244.594132
630000      18.000000     2     0.134325     244.697189     244.702573     244.755168
631000      19.000000     0     0.133893     244.708342     244.701518     244.594132
632000      18.000000     2     0.133458     244.697189     244.702573     244.755176
633000      19.000000     0     0.133025     244.708360     244.701518     244.594132
634000      18.000000     2     0.132589     244.697189     244.702573     244.755185
635000      19.000000     0     0.132156     244.708378     244.701518     244.594132
636000      18.000000     2     0.131719     244.697189     244.702573     244.755194
637000      19.000000     0     0.131285     244.708396     244.701518     244.594132
638000      18.000000     2     0.130848     244.697189     244.702573     244.755202
639000      19.000000     0     0.130414     244.708414     244.701518     244.594132
640000      18.000000     2     0.129977     244.697189     244.702573     244.755210
641000      19.000000     0     0.129542     244.708432     244.701518     244.594132
642000      18.000000     2     0.129105     244.697189     244.702573     244.755219
643000      19.000000     0     0.128670     244.708449     244.701518     244.594132
644000      18.000000     2     0.128232     244.697189     244.702573     244.755227
645000      19.000000     0     0.127797     244.708467     244.701518     244.594132
646000      18.000000     2     0.127360     244.697189     244.702573     244.755235
647000      19.000000     0     0.126925     244.708484     244.701518     244.594132
648000      18.000000     2     0.126488     244.697189     244.702573     244.755243
649000      19.000000     0     0.126053     244.708502     244.701518     244.594132
650000      18.000000     2     0.125617     244.697189     244.702573     244.755251
651000      19.000000     0     0.125182     244.708519     244.701518     244.594132
652000      18.000000     2     0.124746     244.697189     244.702573     244.755259
653000      19.000000     0     0.124312     244.708536     244.701518     244.594132
654000      18.000000     2     0.123877     244.697189     244.702573     244.755267
655000      19.000000     0     0.123443     244.708553     244.701518     244.594132
656000      18.000000     2     0.123008     244.697189     244.702573     244.755275
657000      19.000000     0     0.122576     244.708570     244.701518     244.594132
658000      18.000000     2     0.122141     244.697189     244.702573     244.755282
659000      19.000000     0     0.121709     244.708587     244.701518     244.594132
660000      18.000000     2     0.121276     244.697189     244.702573     244.755290
661000      19.000000     0     0.120845     244.708604     244.701518     244.594132
662000      18.000000     2     0.120412     244.697189     244.702573     244.755297
663000      19.000000     0     0.119982     244.708621     244.701518     244.594132
664000      18.000000     2     0.119550     244.697189     244.702573     244.755305
665000      19.000000     0     0.119121     244.708637     244.701518     244.594132
666000      18.000000     2     0.118690     244.697189     244.702573     244.755312
667000      19.000000     0     0.118262     244.708654     244.701518     244.594132
668000      18.000000     2     0.117832     244.697189     244.702573     244.755319
669000      19.000000     0     0.117404     244.708670     244.701518     244.594132
670000      18.000000     2     0.116976     244.697189     244.702573     244.755326
671000      19.000000     0     0.116549     244.708687     244.701518     244.594132
672000      18.000000     2     0.116121     244.697189     244.702573     244.755333
673000      19.000000     0     0.115696     244.708703     244.701518     244.594132
674000      18.000000     2     0.115269     244.697189     244.702573     244.755340
675000      19.000000     0     0.114844     244.708719     244.701518     244.594132
676000      18.000000     2     0.114419     244.697189     244.702573     244.755347
677000      19.000000     0     0.113995     244.708736     244.701518     244.594132
678000      18.000000     2     0.113571     244.697189     244.702573     244.755354
679000      19.000000     0     0.113148     244.708752     244.701518     244.594132
680000      18.000000     0     0.112724     244.697189     244.702573     244.755360
681000      16.000000     2     0.112302     244.688944     244.684947     244.691659
682000      18.000000     2     0.111880     244.697200     244.702573     244.755360
683000      19.000000     0     0.111459     244.708762     244.701518     244.594132
684000      18.000000     2     0.111037     244.697200     244.702573     244.755367
685000      19.000000     0     0.110617     244.708778     244.701518     244.594132
686000      18.000000     2     0.110197     244.697200     244.702573     244.755373
687000      19.000000     0     0.109777     244.708793     244.701518     244.594132
688000      18.000000     2     0.109357     244.697200     244.702573     244.755380
689000      19.000000     0     0.108939     244.708809     244.701518     244.594132
690000      18.000000     2     0.108520     244.697200     244.702573     244.755386
691000      19.000000     0     0.108102     244.708824     244.701518     244.594132
692000      18.000000     2     0.107684     244.697200     244.702573     244.755392
693000      19.000000     0     0.107267     244.708840     244.701518     244.594132
694000      18.000000     2     0.106849     244.697200     244.702573     244.755398
695000      19.000000     0     0.106433     244.708855     244.701518     244.594132
696000      18.000000     2     0.106016     244.697200     244.702573     244.755404
697000      19.000000     0     0.105600     244.708871     244.701518     244.594132
698000      18.000000     2     0.105184     244.697200     244.702573     244.755410
699000      19.000000     0     0.104769     244.708886     244.701518     244.594132
700000      18.000000     2     0.104353     244.697200     244.702573     244.755416
701000      19.000000     0     0.103938     244.708901     244.701518     244.594132
702000      18.000000     2     0.103523     244.697200     244.702573     244.755422
703000      19.000000     0     0.103109     244.708916     244.701518     244.594132
704000      18.000000     2     0.102695     244.697200     244.702573     244.755428
705000      19.000000     0     0.102281     244.708931     244.701518     244.594132
706000      18.000000     2     0.101867     244.697200     244.702573     244.755433
707000      19.000000     0     0.101453     244.708946     244.701518     244.594132
708000      18.000000     2     0.101039     244.697200     244.702573     244.755439
709000      19.000000     0     0.100626     244.708961     244.701518     244.594132
710000      18.000000     2     0.100213     244.697200     244.702573     244.755444
711000      19.000000     0     0.099800     244.708975     244.701518     244.594132
712000      18.000000     2     0.099387     244.697200     244.702573     244.755450
713000      19.000000     0     0.098974     244.708990     244.701518     244.594132
714000      18.000000     2     0.098562     244.697200     244.702573     244.755455
715000      19.000000     0     0.098149     244.709005     244.701518     244.594132
716000      18.000000     2     0.097737     244.697200     244.702573     244.755460
717000      19.000000     0     0.097325     244.709019     244.701518     244.594132
718000      18.000000     2     0.096912     244.697200     244.702573     244.755465
719000      19.000000     0     0.096500     244.709033     244.701518     244.594132
720000      18.000000     2     0.096088     244.697200     244.702573     244.755470
721000      19.000000     0     0.095676     244.709048     244.701518     244.594132
722000      18.000000     2     0.095265     244.697200     244.702573     244.755475
723000      19.000000     0     0.094853     244.709062     244.701518     244.594132
724000      18.000000     2     0.094441     244.697200     244.702573     244.755480
725000      19.000000     0     0.094030     244.709076     244.701518     244.594132
726000      18.000000     2     0.093618     244.697200     244.702573     244.755485
727000      19.000000     1     0.093207     244.709090     244.701518     244.594132
728000      19.000000     0     0.092795     244.709090     244.701528     244.594132
729000      18.000000     2     0.092384     244.697200     244.702573     244.755489
730000      19.000000     0     0.091973     244.709104     244.701528     244.594132
731000      18.000000     2     0.091561     244.697200     244.702573     244.755494
732000      19.000000     0     0.091150     244.709118     244.701528     244.594132
733000      18.000000     2     0.090739     244.697200     244.702573     244.755498
734000      19.000000     0     0.090328     244.709132     244.701528     244.594132
735000      18.000000     2     0.089917     244.697200     244.702573     244.755503
736000      19.000000     0     0.089505     244.709145     244.701528     244.594132
737000      18.000000     2     0.089094     244.697200     244.702573     244.755507
738000      19.000000     0     0.088683     244.709159     244.701528     244.594132
739000      18.000000     2     0.088272     244.697200     244.702573     244.755511
740000      19.000000     0     0.087861     244.709172     244.701528     244.594132
741000      18.000000     2     0.087450     244.697200     244.702573     244.755515
742000      19.000000     1     0.087039     244.709186     244.701528     244.594132
743000      19.000000     0     0.086628     244.709186     244.701537     244.594132
744000      18.000000     2     0.086217     244.697200     244.702573     244.755519
745000      19.000000     0     0.085806     244.709199     244.701537     244.594132
746000      18.000000     2     0.085396     244.697200     244.702573     244.755523
747000      19.000000     0     0.084985     244.709212     244.701537     244.594132
748000      18.000000     2     0.084574     244.697200     244.702573     244.755527
749000      19.000000     0     0.084164     244.709225     244.701537     244.594132
750000      18.000000     2     0.083754     244.697200     244.702573     244.755530
751000      19.000000     0     0.083344     244.709238     244.701537     244.594132
752000      18.000000     2     0.082935     244.697200     244.702573     244.755534
753000      19.000000     0     0.082525     244.709251     244.701537     244.594132
754000      18.000000     2     0.082117     244.697200     244.702573     244.755538
755000      19.000000     0     0.081708     244.709264     244.701537     244.594132
756000      18.000000     2     0.081301     244.697200     244.702573     244.755541
757000      19.000000     0     0.080894     244.709277     244.701537     244.594132
758000      18.000000     2     0.080489     244.697200     244.702573     244.755545
759000      19.000000     0     0.080084     244.709290     244.701537     244.594132
760000      18.000000     2     0.079680     244.697200     244.702573     244.755548
761000      19.000000     0     0.079278     244.709302     244.701537     244.594132
762000      18.000000     2     0.078878     244.697200     244.702573     244.755552
763000      19.000000     0     0.078479     244.709315     244.701537     244.594132
764000      18.000000     2     0.078084     244.697200     244.702573     244.755555
765000      19.000000     0     0.077690     244.709327     244.701537     244.594132
766000      18.000000     2     0.077301     244.697200     244.702573     244.755558
767000      19.000000     0     0.076914     244.709340     244.701537     244.594132
768000      18.000000     2     0.076533     244.697200     244.702573     244.755561
769000      19.000000     2     0.076155     244.709352     244.701537     244.594132
770000      20.000000     0     0.075780     244.664762     244.479843     0.000000
771000      19.000000     0     0.075414     244.709352     244.701537     244.594147
772000      18.000000     2     0.075060     244.697200     244.702573     244.755553
773000      19.000000     0     0.074712     244.709364     244.701537     244.594147
774000      18.000000     2     0.074380     244.697200     244.702573     244.755556
775000      19.000000     0     0.074057     244.709376     244.701537     244.594147
776000      18.000000     1     0.073756     244.697200     244.702573     244.755559
777000      18.000000     2     0.073476     244.697200     244.702585     244.755559
778000      19.000000     0     0.073210     244.709383     244.701537     244.594147
779000      18.000000     2     0.072983     244.697200     244.702585     244.755561
780000      19.000000     0     0.072776     244.709395     244.701537     244.594147
781000      18.000000     2     0.072625     244.697200     244.702585     244.755564
782000      19.000000     0     0.072503     244.709407     244.701537     244.594147
783000      18.000000     2     0.072462     244.697200     244.702585     244.755567
784000      19.000000     0     0.072465     244.709419     244.701537     244.594147
785000      18.000000     2     0.072585     244.697200     244.702585     244.755569
786000      19.000000     0     0.072733     244.709431     244.701537     244.594147
787000      18.000000     2     0.072822     244.697200     244.702585     244.755572
788000      19.000000     0     0.072881     244.709443     244.701537     244.594147
789000      18.000000     2     0.072849     244.697200     244.702585     244.755575
790000      19.000000     0     0.072774     244.709454     244.701537     244.594147
791000      18.000000     2     0.072570     244.697200     244.702585     244.755577
792000      19.000000     0     0.072304     244.709466     244.701537     244.594147
793000      18.000000     2     0.071854     244.697200     244.702585     244.755580
794000      19.000000     0     0.071316     244.709478     244.701537     244.594147
795000      18.000000     2     0.070516     244.697200     244.702585     244.755582
796000      19.000000     0     0.069590     244.709490     244.701537     244.594147
797000      18.000000     2     0.068294     244.697200     244.702585     244.755585
798000      19.000000     0     0.066822     244.709502     244.701537     244.594147
799000      18.000000     2     0.064835     244.697200     244.702585     244.755587
800000      19.000000     0     0.062615     244.709513     244.701537     244.594147
801000      18.000000     2     0.059707     244.697200     244.702585     244.755589
802000      19.000000     0     0.056529     244.709524     244.701537     244.594147
803000      18.000000     2     0.052508     244.697200     244.702585     244.755590
804000      19.000000     0     0.048286     244.709534     244.701537     244.594147
805000      18.000000     2     0.043270     244.697200     244.702585     244.755591
806000      19.000000     0     0.038482     244.709543     244.701537     244.594147
807000      18.000000     2     0.033695     244.697200     244.702585     244.755591
808000      19.000000     0     0.030591     244.709552     244.701537     244.594147
809000      18.000000     2     0.030361     244.697200     244.702585     244.755589
810000      19.000000     0     0.035548     244.709559     244.701537     244.594147
811000      18.000000     2     0.050477     244.697200     244.702585     244.755588
812000      19.000000     0     0.076709     244.709568     244.701537     244.594147
813000      18.000000     2     0.120698     244.697200     244.702585     244.755588
814000      19.000000     0     0.175188     244.709580     244.701537     244.594147
815000      18.000000     2     0.242284     244.697200     244.702585     244.755596
816000      19.000000     0     0.304338     244.709602     244.701537     244.594147
817000      18.000000     2     0.363061     244.697200     244.702585     244.755615
818000      19.000000     0     0.406685     244.709637     244.701537     244.594147
819000      18.000000     2     0.441745     244.697200     244.702585     244.755647
820000      19.000000     0     0.465030     244.709682     244.701537     244.594147
821000      18.000000     2     0.482490     244.697200     244.702585     244.755687
822000      19.000000     0     0.493664     244.709733     244.701537     244.594147
823000      18.000000     2     0.501899     244.697200     244.702585     244.755730
824000      19.000000     0     0.507176     244.709787     244.701537     244.594147
825000      18.000000     2     0.511095     244.697200     244.702585     244.755776
826000      19.000000     0     0.513674     244.709843     244.701537     244.594147
827000      18.000000     2     0.515638     244.697200     244.702585     244.755823
828000      19.000000     0     0.516998     244.709899     244.701537     244.594147
829000      18.000000     2     0.518081     244.697200     244.702585     244.755869
830000      19.000000     0     0.518892     244.709955     244.701537     244.594147
831000      18.000000     2     0.519540     244.697200     244.702585     244.755917
832000      19.000000     0     0.519802     244.710011     244.701537     244.594147
833000      18.000000     2     0.519818     244.697200     244.702585     244.755964
834000      19.000000     0     0.519599     244.710068     244.701537     244.594147
835000      18.000000     2     0.519178     244.697200     244.702585     244.756011
836000      19.000000     0     0.518576     244.710125     244.701537     244.594147
837000      18.000000     2     0.517711     244.697200     244.702585     244.756059
838000      19.000000     0     0.516763     244.710181     244.701537     244.594147
839000      18.000000     2     0.516387     244.697200     244.702585     244.756106
840000      19.000000     0     0.516022     244.710237     244.701537     244.594147
841000      18.000000     2     0.515627     244.697200     244.702585     244.756153
842000      19.000000     0     0.515245     244.710294     244.701537     244.594147
843000      18.000000     2     0.514834     244.697200     244.702585     244.756200
844000      19.000000     0     0.514436     244.710350     244.701537     244.594147
845000      18.000000     0     0.514011     244.697200     244.702585     244.756247
846000      16.000000     2     0.513596     244.688944     244.684947     244.691677
847000      18.000000     2     0.513156     244.697250     244.702585     244.756247
848000      19.000000     0     0.512728     244.710400     244.701537     244.594147
849000      18.000000     2     0.512275     244.697250     244.702585     244.756294
850000      19.000000     0     0.511833     244.710456     244.701537     244.594147
851000      18.000000     2     0.511367     244.697250     244.702585     244.756340
852000      19.000000     0     0.510914     244.710511     244.701537     244.594147
853000      18.000000     2     0.510437     244.697250     244.702585     244.756387
854000      19.000000     0     0.509974     244.710567     244.701537     244.594147
855000      18.000000     2     0.509488     244.697250     244.702585     244.756433
856000      19.000000     0     0.509015     244.710623     244.701537     244.594147
857000      18.000000     2     0.508519     244.697250     244.702585     244.756480
858000      19.000000     0     0.508039     244.710678     244.701537     244.594147
859000      18.000000     2     0.507536     244.697250     244.702585     244.756526
860000      19.000000     0     0.507050     244.710734     244.701537     244.594147
861000      18.000000     0     0.506542     244.697250     244.702585     244.756572
862000      16.000000     2     0.506049     244.688944     244.684947     244.691735
863000      18.000000     2     0.505536     244.697301     244.702585     244.756572
864000      19.000000     0     0.505039     244.710783     244.701537     244.594147
865000      18.000000     2     0.504523     244.697301     244.702585     244.756618
866000      19.000000     2     0.504024     244.710838     244.701537     244.594147
867000      20.000000     0     0.503490     244.664774     244.479843     0.000000
868000      19.000000     0     0.502988     244.710838     244.701537     244.594204
869000      18.000000     2     0.502471     244.697301     244.702585     244.756652
870000      19.000000     0     0.501969     244.710893     244.701537     244.594204
871000      18.000000     2     0.501451     244.697301     244.702585     244.756698
872000      19.000000     0     0.500949     244.710948     244.701537     244.594204
873000      18.000000     2     0.500433     244.697301     244.702585     244.756744
874000      19.000000     0     0.499933     244.711002     244.701537     244.594204
875000      18.000000     2     0.499420     244.697301     244.702585     244.756789
876000      19.000000     0     0.498922     244.711057     244.701537     244.594204
877000      18.000000     2     0.498412     244.697301     244.702585     244.756834
878000      19.000000     0     0.497917     244.711111     244.701537     244.594204
879000      18.000000     2     0.497411     244.697301     244.702585     244.756880
880000      19.000000     0     0.496920     244.711166     244.701537     244.594204
881000      18.000000     2     0.496418     244.697301     244.702585     244.756925
882000      19.000000     0     0.495932     244.711220     244.701537     244.594204
883000      18.000000     2     0.495436     244.697301     244.702585     244.756970
884000      19.000000     0     0.494954     244.711274     244.701537     244.594204
885000      18.000000     2     0.494464     244.697301     244.702585     244.757015
886000      19.000000     0     0.493987     244.711328     244.701537     244.594204
887000      18.000000     2     0.493503     244.697301     244.702585     244.757060
888000      19.000000     0     0.493032     244.711382     244.701537     244.594204
889000      18.000000     2     0.492554     244.697301     244.702585     244.757105
890000      19.000000     0     0.492089     244.711436     244.701537     244.594204
891000      18.000000     2     0.491618     244.697301     244.702585     244.757149
892000      19.000000     0     0.491159     244.711490     244.701537     244.594204
893000      18.000000     2     0.490694     244.697301     244.702585     244.757194
894000      19.000000     0     0.490241     244.711544     244.701537     244.594204
895000      18.000000     2     0.489783     244.697301     244.702585     244.757238
896000      19.000000     0     0.489336     244.711597     244.701537     244.594204
897000      18.000000     2     0.488884     244.697301     244.702585     244.757283
898000      19.000000     0     0.488443     244.711651     244.701537     244.594204
899000      18.000000     2     0.487998     244.697301     244.702585     244.757327
900000      19.000000     0     0.487561     244.711704     244.701537     244.594204
901000      18.000000     2     0.487123     244.697301     244.702585     244.757371
902000      19.000000     0     0.486692     244.711757     244.701537     244.594204
903000      18.000000     2     0.486259     244.697301     244.702585     244.757415
904000      19.000000     0     0.485833     244.711811     244.701537     244.594204
905000      18.000000     2     0.485405     244.697301     244.702585     244.757459
906000      19.000000     0     0.484984     244.711864     244.701537     244.594204
907000      18.000000     2     0.484562     244.697301     244.702585     244.757503
908000      19.000000     0     0.484145     244.711917     244.701537     244.594204
909000      18.000000     2     0.483727     244.697301     244.702585     244.757547
910000      19.000000     0     0.483315     244.711970     244.701537     244.594204
911000      18.000000     2     0.482901     244.697301     244.702585     244.757591
912000      19.000000     0     0.482492     244.712023     244.701537     244.594204
913000      18.000000     2     0.482083     244.697301     244.702585     244.757635
914000      19.000000     0     0.481677     244.712076     244.701537     244.594204
915000      18.000000     2     0.481271     244.697301     244.702585     244.757679
916000      19.000000     1     0.480868     244.712128     244.701537     244.594204
917000      19.000000     0     0.480466     244.712128     244.701586     244.594204
918000      18.000000     2     0.480064     244.697301     244.702585     244.757721
919000      19.000000     0     0.479665     244.712181     244.701586     244.594204
920000      18.000000     2     0.479266     244.697301     244.702585     244.757765
921000      19.000000     0     0.478868     244.712233     244.701586     244.594204
922000      18.000000     2     0.478471     244.697301     244.702585     244.757808
923000      19.000000     0     0.478075     244.712286     244.701586     244.594204
924000      18.000000     2     0.477679     244.697301     244.702585     244.757851
