step,x_kite,y_kite,z_kite,x_block,y_block,z_block,windx,windy,windz,v_blockx,v_blocky,alpha,alpha_action,mu,mu_action,reward,Q_value
9372000,860.611697,0.0,48.956227,850.448634,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.367624
9373000,860.698535,0.0,48.956227,850.5354710000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.368493
9374000,860.785372,0.0,48.956227,850.622309,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3693609999999
9375000,860.87221,0.0,48.956227,850.7091460000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3702300000001
9376000,860.959047,0.0,48.956227,850.795983,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3710980000001
9377000,861.045884,0.0,48.956227,850.882821,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.371966
9378000,861.1327220000001,0.0,48.956227,850.969658,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.372835
9379000,861.219559,0.0,48.956227,851.056496,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.373703
9380000,861.3063970000001,0.0,48.956227,851.143333,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3745710000001
9381000,861.393234,0.0,48.956227,851.2301699999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.37544
9382000,861.4800710000001,0.0,48.956227,851.317008,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.376308
9383000,861.566909,0.0,48.956227,851.4038449999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.377177
9384000,861.6537460000001,0.0,48.956227,851.490683,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3780449999999
9385000,861.740584,0.0,48.956227,851.5775199999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3789130000001
9386000,861.8274210000001,0.0,48.956227,851.664357,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.379782
9387000,861.914258,0.0,48.956227,851.7511949999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.38065
9388000,862.0010960000001,0.0,48.956227,851.838032,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3815179999999
9389000,862.087933,0.0,48.956227,851.9248699999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3823869999999
9390000,862.1747710000001,0.0,48.956227,852.011707,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3832550000001
9391000,862.261608,0.0,48.956227,852.098545,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.384124
9392000,862.3484460000001,0.0,48.956227,852.185382,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.384992
9393000,862.435283,0.0,48.956227,852.272219,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.38586
9394000,862.52212,0.0,48.956227,852.359057,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.386729
9395000,862.608958,0.0,48.956227,852.445894,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.387597
9396000,862.695795,0.0,48.956227,852.532732,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.388465
9397000,862.782633,0.0,48.956227,852.619569,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.389334
9398000,862.86947,0.0,48.956227,852.706406,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3902019999999
9399000,862.956307,0.0,48.956227,852.793244,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3910699999999
9400000,863.043145,0.0,48.956227,852.880081,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3919390000001
9401000,863.129982,0.0,48.956227,852.966919,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3928070000001
9402000,863.2168199999999,0.0,48.956227,853.053756,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.393676
9403000,863.303657,0.0,48.956227,853.140593,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.394544
9404000,863.390494,0.0,48.956227,853.227431,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.395412
9405000,863.477332,0.0,48.956227,853.314268,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.396281
9406000,863.564169,0.0,48.956227,853.401106,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.397149
9407000,863.651007,0.0,48.956227,853.487943,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.398017
9408000,863.737844,0.0,48.956227,853.574781,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.398886
9409000,863.824682,0.0,48.956227,853.661618,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.3997539999999
9410000,863.911519,0.0,48.956227,853.748455,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.400623
9411000,863.9983560000001,0.0,48.956227,853.835293,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.401491
9412000,864.085194,0.0,48.956227,853.92213,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4023589999999
9413000,864.1720310000001,0.0,48.956227,854.008968,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4032279999999
9414000,864.258869,0.0,48.956227,854.095805,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4040960000001
9415000,864.3457060000001,0.0,48.956227,854.182642,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4049640000001
9416000,864.432543,0.0,48.956227,854.26948,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.405833
9417000,864.5193810000001,0.0,48.956227,854.356317,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.406701
9418000,864.606218,0.0,48.956227,854.443155,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.40757
9419000,864.6930560000001,0.0,48.956227,854.529992,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.408438
9420000,864.779893,0.0,48.956227,854.61683,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.409306
9421000,864.8667300000001,0.0,48.956227,854.703667,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.410175
9422000,864.953568,0.0,48.956227,854.7905039999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.411043
9423000,865.0404050000001,0.0,48.956227,854.877342,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4119109999999
9424000,865.127243,0.0,48.956227,854.964179,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4127800000001
9425000,865.2140800000001,0.0,48.956227,855.051017,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4136480000001
9426000,865.300918,0.0,48.956227,855.137854,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.414517
9427000,865.3877550000001,0.0,48.956227,855.224691,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.415385
9428000,865.474592,0.0,48.956227,855.311529,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.416253
9429000,865.5614300000001,0.0,48.956227,855.398366,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4171220000001
9430000,865.648267,0.0,48.956227,855.485204,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.41799
9431000,865.7351050000001,0.0,48.956227,855.572041,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.418858
9432000,865.821942,0.0,48.956227,855.658878,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.419727
9433000,865.9087789999999,0.0,48.956227,855.745716,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4205949999999
9434000,865.995617,0.0,48.956227,855.832553,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.421464
9435000,866.0824539999999,0.0,48.956227,855.919391,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.422332
9436000,866.169292,0.0,48.956227,856.006228,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4232
9437000,866.2561289999999,0.0,48.956227,856.093066,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4240689999999
9438000,866.342967,0.0,48.956227,856.179903,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4249369999999
9439000,866.4298039999999,0.0,48.956227,856.26674,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4258050000001
9440000,866.516641,0.0,48.956227,856.353578,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.426674
9441000,866.6034789999999,0.0,48.956227,856.440415,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.427542
9442000,866.690316,0.0,48.956227,856.527253,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.428411
9443000,866.7771539999999,0.0,48.956227,856.61409,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.429279
9444000,866.863991,0.0,48.956227,856.700927,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.430147
9445000,866.9508279999999,0.0,48.956227,856.787765,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.431016
9446000,867.0376660000001,0.0,48.956227,856.874602,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.431884
9447000,867.1245029999999,0.0,48.956227,856.96144,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4327519999999
9448000,867.2113410000001,0.0,48.956227,857.048277,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4336210000001
9449000,867.2981779999999,0.0,48.956227,857.135114,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4344890000001
9450000,867.3850150000001,0.0,48.956227,857.221952,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.435358
9451000,867.4718529999999,0.0,48.956227,857.308789,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.436226
9452000,867.5586900000001,0.0,48.956227,857.395627,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.437094
9453000,867.6455279999999,0.0,48.956227,857.482464,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4379630000001
9454000,867.7323650000001,0.0,48.956227,857.569302,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.438831
9455000,867.8192029999999,0.0,48.956227,857.656139,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.439699
9456000,867.9060400000001,0.0,48.956227,857.742976,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.440568
9457000,867.9928769999999,0.0,48.956227,857.829814,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.441436
9458000,868.0797150000001,0.0,48.956227,857.916651,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.442305
9459000,868.1665519999999,0.0,48.956227,858.0034890000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.443173
9460000,868.2533900000001,0.0,48.956227,858.090326,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.444041
9461000,868.3402269999999,0.0,48.956227,858.1771630000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4449099999999
9462000,868.4270640000001,0.0,48.956227,858.264001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4457779999999
9463000,868.5139019999999,0.0,48.956227,858.3508380000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4466460000001
9464000,868.6007390000001,0.0,48.956227,858.437676,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4475150000001
9465000,868.6875769999999,0.0,48.956227,858.5245130000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.448383
9466000,868.7744140000001,0.0,48.956227,858.61135,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.449252
9467000,868.8612509999999,0.0,48.956227,858.6981880000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.45012
9468000,868.9480890000001,0.0,48.956227,858.785025,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.450988
9469000,869.0349259999999,0.0,48.956227,858.8718630000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.451857
9470000,869.1217640000001,0.0,48.956227,858.9587,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.452725
9471000,869.2086009999999,0.0,48.956227,859.0455380000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.453593
9472000,869.2954390000001,0.0,48.956227,859.132375,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4544619999999
9473000,869.3822759999999,0.0,48.956227,859.219212,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4553300000001
9474000,869.4691130000001,0.0,48.956227,859.30605,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4561980000001
9475000,869.5559509999999,0.0,48.956227,859.392887,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4570669999999
9476000,869.6427880000001,0.0,48.956227,859.479725,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4579349999999
9477000,869.7296259999999,0.0,48.956227,859.5665619999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4588039999999
9478000,869.8164630000001,0.0,48.956227,859.653399,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4596720000001
9479000,869.9033,0.0,48.956227,859.7402369999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.46054
9480000,869.9901380000001,0.0,48.956227,859.827074,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.461409
9481000,870.076975,0.0,48.956227,859.9139119999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.462277
9482000,870.1638130000001,0.0,48.956227,860.000749,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4631449999999
9483000,870.25065,0.0,48.956227,860.0875869999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.464014
9484000,870.3374880000001,0.0,48.956227,860.174424,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.464882
9485000,870.424325,0.0,48.956227,860.261261,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.465751
9486000,870.5111619999999,0.0,48.956227,860.348099,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4666189999999
9487000,870.598,0.0,48.956227,860.434936,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4674869999999
9488000,870.6848369999999,0.0,48.956227,860.521774,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4683560000001
9489000,870.771675,0.0,48.956227,860.608611,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.469224
9490000,870.8585119999999,0.0,48.956227,860.695448,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.470092
9491000,870.9453490000001,0.0,48.956227,860.7822859999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.470961
9492000,871.0321869999999,0.0,48.956227,860.8691230000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.471829
9493000,871.119024,0.0,48.956227,860.9559609999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.472698
9494000,871.2058619999999,0.0,48.956227,861.0427980000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.473566
9495000,871.292699,0.0,48.956227,861.129635,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.474434
9496000,871.3795359999999,0.0,48.956227,861.2164730000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4753029999999
9497000,871.466374,0.0,48.956227,861.30331,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4761710000001
9498000,871.5532109999999,0.0,48.956227,861.3901480000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4770390000001
9499000,871.640049,0.0,48.956227,861.476985,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.477908
9500000,871.7268859999999,0.0,48.956227,861.5638230000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4787759999999
9501000,871.813724,0.0,48.956227,861.65066,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4796449999999
9502000,871.9005609999999,0.0,48.956227,861.7374970000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4805130000001
9503000,871.9873980000001,0.0,48.956227,861.824335,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.481381
9504000,872.0742359999999,0.0,48.956227,861.9111720000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.48225
9505000,872.1610730000001,0.0,48.956227,861.9980099999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.483118
9506000,872.2479109999999,0.0,48.956227,862.0848470000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.483986
9507000,872.334748,0.0,48.956227,862.171684,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.484855
9508000,872.4215849999999,0.0,48.956227,862.2585220000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.485723
9509000,872.508423,0.0,48.956227,862.345359,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.486592
9510000,872.5952599999999,0.0,48.956227,862.4321970000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4874599999999
9511000,872.682098,0.0,48.956227,862.519034,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4883279999999
9512000,872.7689349999999,0.0,48.956227,862.6058710000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4891970000001
9513000,872.8557720000001,0.0,48.956227,862.692709,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4900650000001
9514000,872.94261,0.0,48.956227,862.7795460000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.490933
9515000,873.0294470000001,0.0,48.956227,862.866384,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.491802
9516000,873.116285,0.0,48.956227,862.9532210000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.49267
9517000,873.2031220000001,0.0,48.956227,863.0400589999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.493539
9518000,873.28996,0.0,48.956227,863.1268960000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.494407
9519000,873.376797,0.0,48.956227,863.213733,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.495275
9520000,873.463634,0.0,48.956227,863.3005710000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.496144
9521000,873.550472,0.0,48.956227,863.387408,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4970119999999
9522000,873.637309,0.0,48.956227,863.4742460000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.4978800000001
9523000,873.724147,0.0,48.956227,863.561083,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.498749
9524000,873.810984,0.0,48.956227,863.6479199999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.499617
9525000,873.8978210000001,0.0,48.956227,863.734758,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5004859999999
9526000,873.984659,0.0,48.956227,863.8215949999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5013539999999
9527000,874.0714960000001,0.0,48.956227,863.9084330000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5022220000001
9528000,874.158334,0.0,48.956227,863.9952699999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.503091
9529000,874.2451710000001,0.0,48.956227,864.0821080000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.503959
9530000,874.332008,0.0,48.956227,864.1689449999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.504827
9531000,874.4188460000001,0.0,48.956227,864.2557820000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5056960000001
9532000,874.505683,0.0,48.956227,864.3426199999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.506564
9533000,874.592521,0.0,48.956227,864.4294570000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.507433
9534000,874.679358,0.0,48.956227,864.5162949999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.508301
9535000,874.766196,0.0,48.956227,864.6031320000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5091689999999
9536000,874.853033,0.0,48.956227,864.6899689999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5100380000001
9537000,874.9398699999999,0.0,48.956227,864.7768070000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5109060000001
9538000,875.026708,0.0,48.956227,864.8636439999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5117740000001
9539000,875.1135449999999,0.0,48.956227,864.9504820000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.512643
9540000,875.200383,0.0,48.956227,865.0373189999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.513511
9541000,875.2872199999999,0.0,48.956227,865.1241560000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.514379
9542000,875.374057,0.0,48.956227,865.2109939999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.515248
9543000,875.4608949999999,0.0,48.956227,865.2978310000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.516116
9544000,875.547732,0.0,48.956227,865.3846689999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.516985
9545000,875.6345699999999,0.0,48.956227,865.4715060000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.517853
9546000,875.721407,0.0,48.956227,865.5583439999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5187210000001
9547000,875.8082449999999,0.0,48.956227,865.6451810000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.51959
9548000,875.895082,0.0,48.956227,865.7320179999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.520458
9549000,875.981919,0.0,48.956227,865.8188560000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5213259999999
9550000,876.068757,0.0,48.956227,865.9056929999999,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,904.5221949999999
