Iter,TotTime,m_block,Alpha,mu,Theta0,Theta_fin,V_theta_fin,V_block_finx,V_block_finy,Wind_x,Wind_y,Windz,Vkitex,Vkitey,Vkitez,Vrelx,Vrely,Vrelz,F_vinc,Tension,Lift,Liftx,Lifty,Liftz,Drag,Dragx,Dragy,Dragz
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 1.40, 0.00, 15.00,  0.00, 0.00, 1.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 3.40, 0.00, 17.00,  0.00, 0.00, 3.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 5.40, 0.00, 19.00,  0.00, 0.00, 5.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 7.40, 0.00, 21.00,  0.00, 0.00, 7.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 9.40, 0.00, 23.00,  0.00, 0.00, 9.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 11.40, 0.00, 25.00,  0.00, 0.00, 11.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 13.40, 0.00, 27.00,  0.00, 0.00, 13.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 15.40, 0.00, 29.00,  0.00, 0.00, 15.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.04, -0.00, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 17.40, 0.00, 31.00,  0.00, 0.00, 17.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.04, -0.00, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 19.40, 0.00, 33.00,  0.00, 0.00, 19.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.04, -0.00, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 21.40, 0.00, 35.00,  0.00, 0.00, 21.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.35, 736.04, -0.01, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 23.40, 0.00, 37.00,  0.00, 0.00, 23.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.35, 736.04, -0.01, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 25.40, 0.00, 39.00,  0.00, 0.00, 25.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.35, 736.04, -0.01, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
60119, 6.01, 100.00, 20.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 792.65, 188.35, 184.21, 182.52, 0.00, -24.91, 35.17, 4.75, -0.00, 34.85
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.28, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, -0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 975.21, 21.31, 30.32, -0.00, 0.00, 30.32, 5.79, 5.79, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.21, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 964.92, 76.13, 84.22, -0.00, 0.00, 84.22, 16.08, 16.08, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.20, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 949.49, 158.42, 165.07, -0.00, 0.00, 165.07, 31.51, 31.51, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.20, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 928.91, 268.17, 272.87, -0.00, 0.00, 272.87, 52.09, 52.09, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 903.18, 405.35, 407.62, -0.00, 0.00, 407.62, 77.82, 77.82, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, -0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 872.31, 569.97, 569.32, -0.00, 0.00, 569.32, 108.69, 108.69, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 0.89, 0.00, 15.00,  0.00, 0.00, 0.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 2.89, 0.00, 17.00,  0.00, 0.00, 2.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 4.89, 0.00, 19.00,  0.00, 0.00, 4.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 6.89, 0.00, 21.00,  0.00, 0.00, 6.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 8.89, 0.00, 23.00,  0.00, 0.00, 8.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 10.89, 0.00, 25.00,  0.00, 0.00, 10.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 12.89, 0.00, 27.00,  0.00, 0.00, 12.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 14.89, 0.00, 29.00,  0.00, 0.00, 14.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 16.89, 0.00, 31.00,  0.00, 0.00, 16.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 18.89, 0.00, 33.00,  0.00, 0.00, 18.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.70, -0.00, 0.00, 670.70, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 20.89, 0.00, 35.00,  0.00, 0.00, 20.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.18, 670.71, -0.00, 0.00, 670.71, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 22.89, 0.00, 37.00,  0.00, 0.00, 22.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.19, 670.71, -0.00, 0.00, 670.71, 128.04, 128.04, -0.00, 0.00
1000000, 100.00, 100.00, 20.00, 0.00, 0.79, 0.19, 0.00, 24.89, 0.00, 39.00,  0.00, 0.00, 24.89, 0.00, -0.00, -14.11, 0.00, -0.00, 852.96, 673.19, 670.71, -0.00, 0.00, 670.71, 128.04, 128.04, -0.00, 0.00
