step        alpha       action      reward        Q[s+0]      Q[s+1]      Q[s+2]
924000      19.000000     2     0.478613     246.627468     246.627816     246.628860
925000      20.000000     0     0.478222     246.662907     246.622370     0.000000
926000      19.000000     2     0.477832     246.627468     246.627816     246.628866
927000      20.000000     0     0.477441     246.662911     246.622370     0.000000
928000      19.000000     2     0.477050     246.627468     246.627816     246.628871
929000      20.000000     0     0.476659     246.662916     246.622370     0.000000
930000      19.000000     2     0.476268     246.627468     246.627816     246.628876
931000      20.000000     0     0.475877     246.662920     246.622370     0.000000
932000      19.000000     2     0.475486     246.627468     246.627816     246.628881
933000      20.000000     0     0.475095     246.662925     246.622370     0.000000
934000      19.000000     2     0.474703     246.627468     246.627816     246.628886
935000      20.000000     0     0.474311     246.662929     246.622370     0.000000
936000      19.000000     2     0.473919     246.627468     246.627816     246.628891
937000      20.000000     0     0.473527     246.662934     246.622370     0.000000
938000      19.000000     2     0.473135     246.627468     246.627816     246.628896
939000      20.000000     0     0.472742     246.662938     246.622370     0.000000
940000      19.000000     2     0.472350     246.627468     246.627816     246.628901
941000      20.000000     0     0.471957     246.662942     246.622370     0.000000
942000      19.000000     2     0.471564     246.627468     246.627816     246.628906
943000      20.000000     0     0.471172     246.662947     246.622370     0.000000
944000      19.000000     2     0.470779     246.627468     246.627816     246.628911
945000      20.000000     0     0.470386     246.662951     246.622370     0.000000
946000      19.000000     2     0.469994     246.627468     246.627816     246.628916
947000      20.000000     0     0.469601     246.662955     246.622370     0.000000
948000      19.000000     2     0.469208     246.627468     246.627816     246.628921
949000      20.000000     0     0.468816     246.662960     246.622370     0.000000
950000      19.000000     2     0.468424     246.627468     246.627816     246.628926
951000      20.000000     0     0.468031     246.662964     246.622370     0.000000
952000      19.000000     2     0.467639     246.627468     246.627816     246.628931
953000      20.000000     0     0.467247     246.662968     246.622370     0.000000
954000      19.000000     2     0.466856     246.627468     246.627816     246.628936
955000      20.000000     0     0.466464     246.662973     246.622370     0.000000
956000      19.000000     2     0.466073     246.627468     246.627816     246.628941
957000      20.000000     0     0.465681     246.662977     246.622370     0.000000
958000      19.000000     2     0.465290     246.627468     246.627816     246.628946
959000      20.000000     0     0.464899     246.662981     246.622370     0.000000
960000      19.000000     2     0.464509     246.627468     246.627816     246.628951
961000      20.000000     0     0.464118     246.662986     246.622370     0.000000
962000      19.000000     2     0.463728     246.627468     246.627816     246.628956
963000      20.000000     0     0.463338     246.662990     246.622370     0.000000
964000      19.000000     2     0.462949     246.627468     246.627816     246.628961
965000      20.000000     0     0.462559     246.662994     246.622370     0.000000
966000      19.000000     2     0.462169     246.627468     246.627816     246.628966
967000      20.000000     0     0.461780     246.662999     246.622370     0.000000
968000      19.000000     2     0.461391     246.627468     246.627816     246.628971
969000      20.000000     0     0.461001     246.663003     246.622370     0.000000
970000      19.000000     2     0.460613     246.627468     246.627816     246.628976
971000      20.000000     0     0.460223     246.663007     246.622370     0.000000
972000      19.000000     2     0.459835     246.627468     246.627816     246.628981
973000      20.000000     0     0.459446     246.663011     246.622370     0.000000
974000      19.000000     2     0.459058     246.627468     246.627816     246.628986
975000      20.000000     0     0.458669     246.663016     246.622370     0.000000
976000      19.000000     2     0.458281     246.627468     246.627816     246.628991
977000      20.000000     0     0.457892     246.663020     246.622370     0.000000
978000      19.000000     2     0.457504     246.627468     246.627816     246.628996
979000      20.000000     0     0.457115     246.663024     246.622370     0.000000
980000      19.000000     2     0.456728     246.627468     246.627816     246.629001
981000      20.000000     0     0.456339     246.663028     246.622370     0.000000
982000      19.000000     2     0.455952     246.627468     246.627816     246.629006
983000      20.000000     0     0.455563     246.663033     246.622370     0.000000
984000      19.000000     2     0.455176     246.627468     246.627816     246.629011
985000      20.000000     0     0.454788     246.663037     246.622370     0.000000
986000      19.000000     2     0.454401     246.627468     246.627816     246.629016
987000      20.000000     0     0.454013     246.663041     246.622370     0.000000
988000      19.000000     2     0.453626     246.627468     246.627816     246.629021
989000      20.000000     0     0.453238     246.663045     246.622370     0.000000
990000      19.000000     2     0.452852     246.627468     246.627816     246.629025
991000      20.000000     0     0.452464     246.663049     246.622370     0.000000
992000      19.000000     2     0.452078     246.627468     246.627816     246.629030
993000      20.000000     0     0.451690     246.663054     246.622370     0.000000
994000      19.000000     2     0.451304     246.627468     246.627816     246.629035
995000      20.000000     0     0.450917     246.663058     246.622370     0.000000
996000      19.000000     2     0.450531     246.627468     246.627816     246.629040
997000      20.000000     0     0.450143     246.663062     246.622370     0.000000
998000      19.000000     2     0.449758     246.627468     246.627816     246.629045
999000      20.000000     0     0.449370     246.663066     246.622370     0.000000
1000000      19.000000     2     0.448984     246.627468     246.627816     246.629050
