step,alpha,action,reward,Q[s+0],Q[s+1],Q[s+2]
280000,16.000000,0,0.196654,354.147943,353.954757,353.949938
281000,14.000000,2,0.196320,353.740638,353.847713,354.115790
282000,16.000000,0,0.195996,354.147960,353.954757,353.949938
283000,14.000000,2,0.195654,353.740638,353.847713,354.115813
284000,16.000000,0,0.195319,354.147976,353.954757,353.949938
285000,14.000000,2,0.194969,353.740638,353.847713,354.115836
286000,16.000000,0,0.194625,354.147992,353.954757,353.949938
287000,14.000000,2,0.194268,353.740638,353.847713,354.115858
288000,16.000000,0,0.193916,354.148009,353.954757,353.949938
289000,14.000000,2,0.193554,353.740638,353.847713,354.115881
290000,16.000000,0,0.193195,354.148025,353.954757,353.949938
291000,14.000000,2,0.192828,353.740638,353.847713,354.115904
292000,16.000000,0,0.192464,354.148041,353.954757,353.949938
293000,14.000000,2,0.192093,353.740638,353.847713,354.115926
294000,16.000000,0,0.191725,354.148057,353.954757,353.949938
295000,14.000000,2,0.191351,353.740638,353.847713,354.115948
296000,16.000000,0,0.190979,354.148073,353.954757,353.949938
297000,14.000000,2,0.190602,353.740638,353.847713,354.115971
298000,16.000000,0,0.190227,354.148089,353.954757,353.949938
299000,14.000000,2,0.189848,353.740638,353.847713,354.115993
300000,16.000000,0,0.189470,354.148105,353.954757,353.949938
301000,14.000000,2,0.189090,353.740638,353.847713,354.116015
302000,16.000000,0,0.188709,354.148120,353.954757,353.949938
303000,14.000000,2,0.188327,353.740638,353.847713,354.116037
304000,16.000000,0,0.187944,354.148136,353.954757,353.949938
305000,14.000000,0,0.187559,353.740638,353.847713,354.116059
306000,12.000000,2,0.187173,352.912359,352.931333,353.842926
307000,14.000000,2,0.186785,353.740667,353.847713,354.116059
308000,16.000000,0,0.186396,354.148114,353.954757,353.949938
309000,14.000000,2,0.186007,353.740667,353.847713,354.116081
310000,16.000000,0,0.185614,354.148129,353.954757,353.949938
311000,14.000000,2,0.185222,353.740667,353.847713,354.116103
312000,16.000000,0,0.184826,354.148145,353.954757,353.949938
313000,14.000000,2,0.184431,353.740667,353.847713,354.116125
314000,16.000000,0,0.184031,354.148160,353.954757,353.949938
315000,14.000000,2,0.183633,353.740667,353.847713,354.116146
316000,16.000000,0,0.183230,354.148175,353.954757,353.949938
317000,14.000000,2,0.182830,353.740667,353.847713,354.116168
318000,16.000000,0,0.182423,354.148190,353.954757,353.949938
319000,14.000000,2,0.182020,353.740667,353.847713,354.116190
320000,16.000000,0,0.181611,354.148206,353.954757,353.949938
321000,14.000000,2,0.181205,353.740667,353.847713,354.116211
322000,16.000000,0,0.180793,354.148220,353.954757,353.949938
323000,14.000000,2,0.180385,353.740667,353.847713,354.116232
324000,16.000000,0,0.179970,354.148235,353.954757,353.949938
325000,14.000000,2,0.179561,353.740667,353.847713,354.116253
326000,16.000000,0,0.179144,354.148250,353.954757,353.949938
327000,14.000000,0,0.178734,353.740667,353.847713,354.116275
328000,12.000000,2,0.178324,352.912359,352.931333,353.842972
