episode,epsilon,Alpha,steps,return
2651,0.900000,0.010000,2000001,363.641886
2652,0.900000,0.010000,2000001,363.055387
2653,0.900000,0.010000,2000001,363.232795
2654,0.900000,0.010000,2000001,362.808568
2655,0.900000,0.010000,2000001,360.337478
2656,0.900000,0.010000,2000001,363.199174
2657,0.900000,0.010000,2000001,363.630107
2658,0.900000,0.010000,2000001,363.113106
2659,0.900000,0.010000,2000001,363.250520
2660,0.900000,0.010000,2000001,363.198713
2661,0.900000,0.010000,2000001,362.591039
2662,0.900000,0.010000,2000001,360.366644
2663,0.900000,0.010000,2000001,360.294124
2664,0.900000,0.010000,2000001,357.512514
2665,0.900000,0.010000,2000001,356.955458
2666,0.900000,0.010000,2000001,358.780316
2667,0.900000,0.010000,2000001,356.277036
2668,0.900000,0.010000,523465,110.626710
2669,0.900000,0.010000,558005,118.888719
2670,0.900000,0.010000,503899,105.361855
2671,0.900000,0.010000,2000001,357.222923
2672,0.900000,0.010000,487324,102.358316
2673,0.900000,0.010000,2000001,359.884267
2674,0.900000,0.010000,2000001,357.771107
2675,0.900000,0.010000,2000001,358.583142
2676,0.900000,0.010000,2000001,357.240402
2677,0.900000,0.010000,2000001,357.495011
2678,0.900000,0.010000,2000001,360.328767
2679,0.900000,0.010000,2000001,358.739730
2680,0.900000,0.010000,2000001,361.532725
2681,0.900000,0.010000,2000001,363.238365
2682,0.900000,0.010000,2000001,363.667280
2683,0.900000,0.010000,2000001,363.663069
2684,0.900000,0.010000,2000001,363.320827
2685,0.900000,0.010000,2000001,361.178886
2686,0.900000,0.010000,2000001,363.671391
2687,0.900000,0.010000,2000001,363.146013
2688,0.900000,0.010000,2000001,362.480488
2689,0.900000,0.010000,2000001,356.856699
2690,0.900000,0.010000,2000001,350.236352
2691,0.900000,0.010000,2000001,356.648134
2692,0.900000,0.010000,2000001,363.163438
2693,0.900000,0.010000,2000001,362.481535
2694,0.900000,0.010000,2000001,356.827209
2695,0.900000,0.010000,2000001,350.194311
2696,0.900000,0.010000,2000001,356.803073
2697,0.900000,0.010000,2000001,363.146232
2698,0.900000,0.010000,2000001,362.576037
2699,0.900000,0.010000,2000001,356.707474
2700,0.900000,0.010000,2000001,350.129921
2701,0.900000,0.010000,2000001,356.874060
2702,0.900000,0.010000,2000001,357.279962
2703,0.900000,0.010000,2000001,363.453882
2704,0.900000,0.010000,2000001,363.244490
2705,0.900000,0.010000,2000001,362.726874
2706,0.900000,0.010000,2000001,362.030401
2707,0.900000,0.010000,2000001,349.988497
2708,0.900000,0.010000,2000001,356.446260
2709,0.900000,0.010000,2000001,350.087436
2710,0.900000,0.010000,2000001,357.418275
2711,0.900000,0.010000,2000001,357.549255
2712,0.900000,0.010000,2000001,359.592505
2713,0.900000,0.010000,2000001,362.640186
2714,0.900000,0.010000,2000001,363.167358
2715,0.900000,0.010000,2000001,363.707613
2716,0.900000,0.010000,2000001,363.229804
2717,0.900000,0.010000,2000001,360.356257
2718,0.900000,0.010000,2000001,358.604230
2719,0.900000,0.010000,2000001,358.642318
2720,0.900000,0.010000,2000001,357.263046
2721,0.900000,0.010000,2000001,357.208272
2722,0.900000,0.010000,2000001,357.069508
2723,0.900000,0.010000,2000001,357.291923
2724,0.900000,0.010000,2000001,358.668371
2725,0.900000,0.010000,2000001,360.358336
2726,0.900000,0.010000,2000001,363.006501
2727,0.900000,0.010000,2000001,356.321099
2728,0.900000,0.010000,2000001,357.202550
2729,0.900000,0.010000,2000001,349.386933
2730,0.900000,0.010000,2000001,356.565526
2731,0.900000,0.010000,2000001,349.808120
2732,0.900000,0.010000,2000001,363.099619
2733,0.900000,0.010000,2000001,356.499614
2734,0.900000,0.010000,2000001,362.611878
2735,0.900000,0.010000,2000001,362.532648
2736,0.900000,0.010000,2000001,363.395930
2737,0.900000,0.010000,2000001,363.159821
2738,0.900000,0.010000,2000001,362.979407
2739,0.900000,0.010000,2000001,360.448231
2740,0.900000,0.010000,2000001,359.490849
2741,0.900000,0.010000,2000001,358.626692
2742,0.900000,0.010000,2000001,360.303593
2743,0.900000,0.010000,2000001,357.215485
2744,0.900000,0.010000,2000001,358.634883
2745,0.900000,0.010000,2000001,357.171909
2746,0.900000,0.010000,2000001,357.213470
2747,0.900000,0.010000,2000001,357.181938
2748,0.900000,0.010000,496123,104.327902
2749,0.900000,0.010000,523103,110.643424
2750,0.900000,0.010000,1140390,224.071706
2751,0.900000,0.010000,1149154,226.054982
2752,0.900000,0.010000,2000001,358.043150
2753,0.900000,0.010000,2000001,357.474760
2754,0.900000,0.010000,2000001,358.330372
2755,0.900000,0.010000,2000001,363.303319
2756,0.900000,0.010000,2000001,363.647385
2757,0.900000,0.010000,2000001,363.118105
2758,0.900000,0.010000,2000001,356.634729
2759,0.900000,0.010000,2000001,349.972273
2760,0.900000,0.010000,2000001,356.828815
2761,0.900000,0.010000,2000001,349.867563
2762,0.900000,0.010000,2000001,362.209474
2763,0.900000,0.010000,2000001,363.137426
2764,0.900000,0.010000,2000001,363.205463
2765,0.900000,0.010000,2000001,363.606438
2766,0.900000,0.010000,2000001,357.549957
2767,0.900000,0.010000,2000001,350.446615
2768,0.900000,0.010000,2000001,350.413917
2769,0.900000,0.010000,2000001,363.019810
2770,0.900000,0.010000,2000001,363.214533
2771,0.900000,0.010000,2000001,363.644155
2772,0.900000,0.010000,2000001,362.458022
2773,0.900000,0.010000,2000001,363.114271
2774,0.900000,0.010000,2000001,356.696354
2775,0.900000,0.010000,2000001,350.514386
2776,0.900000,0.010000,2000001,356.783941
2777,0.900000,0.010000,2000001,356.911720
2778,0.900000,0.010000,2000001,355.355834
2779,0.900000,0.010000,2000001,362.610752
2780,0.900000,0.010000,2000001,363.121536
2781,0.900000,0.010000,2000001,356.657060
2782,0.900000,0.010000,2000001,362.452268
2783,0.900000,0.010000,2000001,363.070008
2784,0.900000,0.010000,2000001,356.630291
2785,0.900000,0.010000,2000001,350.271088
2786,0.900000,0.010000,2000001,356.690593
2787,0.900000,0.010000,2000001,362.614826
2788,0.900000,0.010000,2000001,363.190022
2789,0.900000,0.010000,2000001,363.157554
2790,0.900000,0.010000,2000001,356.605195
2791,0.900000,0.010000,2000001,360.611730
2792,0.900000,0.010000,2000001,349.848655
2793,0.900000,0.010000,2000001,357.707883
2794,0.900000,0.010000,2000001,350.511871
2795,0.900000,0.010000,2000001,363.039051
2796,0.900000,0.010000,2000001,363.213684
2797,0.900000,0.010000,2000001,363.135099
2798,0.900000,0.010000,2000001,363.659634
2799,0.900000,0.010000,2000001,363.256657
2800,0.900000,0.010000,2000001,363.654157
2801,0.900000,0.010000,2000001,363.180308
2802,0.900000,0.010000,2000001,360.360340
2803,0.900000,0.010000,2000001,357.201348
2804,0.900000,0.010000,2000001,360.336892
2805,0.900000,0.010000,2000001,358.774801
2806,0.900000,0.010000,2000001,357.331736
2807,0.900000,0.010000,2000001,362.837910
2808,0.900000,0.010000,2000001,363.217846
2809,0.900000,0.010000,2000001,360.354593
2810,0.900000,0.010000,2000001,358.635473
2811,0.900000,0.010000,2000001,358.818099
2812,0.900000,0.010000,2000001,360.305855
2813,0.900000,0.010000,2000001,362.651382
2814,0.900000,0.010000,2000001,363.077927
2815,0.900000,0.010000,2000001,362.452255
2816,0.900000,0.010000,2000001,356.732101
2817,0.900000,0.010000,2000001,350.198636
2818,0.900000,0.010000,2000001,362.982858
2819,0.900000,0.010000,2000001,356.537822
2820,0.900000,0.010000,2000001,362.667997
2821,0.900000,0.010000,2000001,363.177638
2822,0.900000,0.010000,2000001,360.354826
2823,0.900000,0.010000,1454398,282.845479
2824,0.900000,0.010000,2000001,358.562726
2825,0.900000,0.010000,2000001,357.318886
2826,0.900000,0.010000,2000001,357.277357
2827,0.900000,0.010000,2000001,357.752961
2828,0.900000,0.010000,2000001,357.402686
2829,0.900000,0.010000,2000001,357.985951
2830,0.900000,0.010000,2000001,358.751856
2831,0.900000,0.010000,2000001,361.756932
2832,0.900000,0.010000,2000001,363.634427
2833,0.900000,0.010000,2000001,363.053571
2834,0.900000,0.010000,2000001,362.878294
2835,0.900000,0.010000,2000001,363.653998
2836,0.900000,0.010000,2000001,364.603473
2837,0.900000,0.010000,2000001,363.364504
2838,0.900000,0.010000,2000001,363.576573
2839,0.900000,0.010000,2000001,358.385398
2840,0.900000,0.010000,2000001,362.413447
2841,0.900000,0.010000,2000001,358.971288
2842,0.900000,0.010000,2000001,359.105076
2843,0.900000,0.010000,1215990,240.271580
2844,0.900000,0.010000,2000001,356.858723
2845,0.900000,0.010000,2000001,255.623065
2846,0.900000,0.010000,2000001,356.699470
2847,0.900000,0.010000,1346185,182.007263
2848,0.900000,0.010000,1204013,207.106249
2849,0.900000,0.010000,1111234,195.898249
2850,0.900000,0.010000,1657361,286.339463
2851,0.900000,0.010000,1213970,221.601285
2852,0.900000,0.010000,2000001,218.790073
2853,0.900000,0.010000,899219,180.497532
2854,0.900000,0.010000,837331,168.116244
2855,0.900000,0.010000,2000001,353.040495
2856,0.900000,0.010000,2000001,357.375179
2857,0.900000,0.010000,972028,194.263623
2858,0.900000,0.010000,632089,106.354294
2859,0.900000,0.010000,2000001,357.361071
2860,0.900000,0.010000,2000001,357.680646
2861,0.900000,0.010000,396340,76.390915
2862,0.900000,0.010000,2000001,179.815237
2863,0.900000,0.010000,1432842,280.598275
2864,0.900000,0.010000,921287,185.310443
2865,0.900000,0.010000,913669,183.768550
2866,0.900000,0.010000,904156,181.862798
2867,0.900000,0.010000,507644,111.287912
2868,0.900000,0.010000,2000001,205.041695
2869,0.900000,0.010000,309073,57.830737
2870,0.900000,0.010000,2000001,101.572775
2871,0.900000,0.010000,2000001,202.078491
2872,0.900000,0.010000,1109340,221.817282
2873,0.900000,0.010000,687732,156.539318
2874,0.900000,0.010000,333995,60.311653
2875,0.900000,0.010000,293211,54.525167
2876,0.900000,0.010000,1350626,202.094811
2877,0.900000,0.010000,292113,55.750910
2878,0.900000,0.010000,331459,60.723579
2879,0.900000,0.010000,379341,79.629923
2880,0.900000,0.010000,447400,76.613833
2881,0.900000,0.010000,911696,174.832606
2882,0.900000,0.010000,2000001,358.661385
2883,0.900000,0.010000,2000001,358.291650
2884,0.900000,0.010000,2000001,358.883720
2885,0.900000,0.010000,2000001,360.315133
2886,0.900000,0.010000,2000001,363.696072
2887,0.900000,0.010000,2000001,363.124718
2888,0.900000,0.010000,2000001,356.753175
2889,0.900000,0.010000,2000001,350.165493
2890,0.900000,0.010000,2000001,356.565573
2891,0.900000,0.010000,2000001,362.518776
2892,0.900000,0.010000,2000001,363.120173
2893,0.900000,0.010000,2000001,363.152675
2894,0.900000,0.010000,2000001,356.759300
2895,0.900000,0.010000,2000001,362.385578
2896,0.900000,0.010000,2000001,363.143731
2897,0.900000,0.010000,2000001,363.186937
2898,0.900000,0.010000,2000001,363.659987
2899,0.900000,0.010000,2000001,363.095756
2900,0.900000,0.010000,2000001,356.726647
2901,0.900000,0.010000,2000001,362.657469
2902,0.900000,0.010000,2000001,350.324621
2903,0.900000,0.010000,2000001,356.560755
2904,0.900000,0.010000,2000001,350.097733
2905,0.900000,0.010000,2000001,356.598309
2906,0.900000,0.010000,2000001,349.965190
2907,0.900000,0.010000,2000001,350.007779
2908,0.900000,0.010000,2000001,363.078913
2909,0.900000,0.010000,2000001,356.688460
2910,0.900000,0.010000,2000001,362.632439
2911,0.900000,0.010000,2000001,363.056279
2912,0.900000,0.010000,2000001,356.722321
2913,0.900000,0.010000,2000001,350.177334
2914,0.900000,0.010000,2000001,358.565173
2915,0.900000,0.010000,2000001,363.219473
2916,0.900000,0.010000,2000001,362.755987
2917,0.900000,0.010000,2000001,360.304728
2918,0.900000,0.010000,2000001,360.309453
2919,0.900000,0.010000,2000001,360.231582
2920,0.900000,0.010000,2000001,363.217154
2921,0.900000,0.010000,2000001,363.593521
2922,0.900000,0.010000,2000001,361.918298
2923,0.900000,0.010000,2000001,363.199538
2924,0.900000,0.010000,2000001,363.768063
2925,0.900000,0.010000,2000001,362.221359
2926,0.900000,0.010000,2000001,350.189446
2927,0.900000,0.010000,2000001,356.867036
2928,0.900000,0.010000,2000001,362.576330
2929,0.900000,0.010000,2000001,356.671732
2930,0.900000,0.010000,2000001,356.692938
2931,0.900000,0.010000,2000001,363.084740
2932,0.900000,0.010000,2000001,362.575735
2933,0.900000,0.010000,2000001,349.796264
2934,0.900000,0.010000,2000001,356.894809
2935,0.900000,0.010000,2000001,349.989303
2936,0.900000,0.010000,2000001,356.852340
2937,0.900000,0.010000,2000001,356.787486
2938,0.900000,0.010000,2000001,363.103064
2939,0.900000,0.010000,2000001,356.685856
2940,0.900000,0.010000,2000001,349.856005
2941,0.900000,0.010000,2000001,358.318396
2942,0.900000,0.010000,2000001,362.545579
2943,0.900000,0.010000,2000001,351.008234
2944,0.900000,0.010000,2000001,360.764936
2945,0.900000,0.010000,2000001,352.035400
2946,0.900000,0.010000,2000001,361.019583
2947,0.900000,0.010000,2000001,360.609211
2948,0.900000,0.010000,2000001,350.221087
2949,0.900000,0.010000,2000001,363.706474
2950,0.900000,0.010000,2000001,363.196917
2951,0.900000,0.010000,2000001,360.335782
2952,0.900000,0.010000,2000001,357.196056
2953,0.900000,0.010000,2000001,358.718908
2954,0.900000,0.010000,2000001,357.305989
2955,0.900000,0.010000,2000001,357.162834
2956,0.900000,0.010000,2000001,358.654797
2957,0.900000,0.010000,2000001,358.568450
2958,0.900000,0.010000,2000001,357.284662
2959,0.900000,0.010000,2000001,357.190194
2960,0.900000,0.010000,2000001,358.590239
2961,0.900000,0.010000,2000001,356.913106
2962,0.900000,0.010000,2000001,357.314657
2963,0.900000,0.010000,2000001,359.908767
2964,0.900000,0.010000,2000001,360.149303
2965,0.900000,0.010000,2000001,358.058460
2966,0.900000,0.010000,2000001,357.307261
2967,0.900000,0.010000,2000001,362.773287
2968,0.900000,0.010000,2000001,360.575496
2969,0.900000,0.010000,2000001,357.412286
2970,0.900000,0.010000,2000001,356.432669
2971,0.900000,0.010000,2000001,356.217556
2972,0.900000,0.010000,2000001,358.035825
2973,0.900000,0.010000,2000001,360.351830
2974,0.900000,0.010000,2000001,358.768610
2975,0.900000,0.010000,2000001,357.337724
2976,0.900000,0.010000,2000001,363.527171
2977,0.900000,0.010000,2000001,360.404847
2978,0.900000,0.010000,2000001,356.006166
2979,0.900000,0.010000,2000001,357.234992
2980,0.900000,0.010000,2000001,358.746603
2981,0.900000,0.010000,2000001,357.398059
2982,0.900000,0.010000,2000001,362.784623
2983,0.900000,0.010000,2000001,363.408577
2984,0.900000,0.010000,2000001,363.126718
2985,0.900000,0.010000,2000001,356.613615
2986,0.900000,0.010000,2000001,362.546582
2987,0.900000,0.010000,2000001,362.494176
2988,0.900000,0.010000,2000001,356.674827
2989,0.900000,0.010000,2000001,356.796563
2990,0.900000,0.010000,2000001,356.943958
2991,0.900000,0.010000,2000001,350.139211
2992,0.900000,0.010000,2000001,356.870039
2993,0.900000,0.010000,2000001,353.400404
2994,0.900000,0.010000,2000001,362.423905
2995,0.900000,0.010000,2000001,363.158882
2996,0.900000,0.010000,2000001,363.646361
2997,0.900000,0.010000,2000001,363.219743
2998,0.900000,0.010000,2000001,363.022847
2999,0.900000,0.010000,2000001,359.922365
3000,0.900000,0.010000,2000001,358.542269
3001,0.900000,0.010000,2000001,359.997059
3002,0.900000,0.010000,2000001,363.216929
3003,0.900000,0.010000,2000001,362.771313
3004,0.900000,0.010000,2000001,360.339784
3005,0.900000,0.010000,2000001,356.361561
3006,0.900000,0.010000,2000001,357.366257
3007,0.900000,0.010000,2000001,356.141634
3008,0.900000,0.010000,2000001,357.299437
3009,0.900000,0.010000,2000001,358.594952
3010,0.900000,0.010000,2000001,361.087978
3011,0.900000,0.010000,2000001,363.192572
3012,0.900000,0.010000,2000001,363.599571
3013,0.900000,0.010000,2000001,363.149781
3014,0.900000,0.010000,2000001,362.534111
3015,0.900000,0.010000,2000001,356.793285
3016,0.900000,0.010000,2000001,363.110379
3017,0.900000,0.010000,2000001,363.124346
3018,0.900000,0.010000,2000001,362.581238
3019,0.900000,0.010000,2000001,360.292487
3020,0.900000,0.010000,2000001,362.786787
3021,0.900000,0.010000,2000001,363.233310
3022,0.900000,0.010000,2000001,360.432859
3023,0.900000,0.010000,2000001,358.699083
3024,0.900000,0.010000,2000001,357.181277
3025,0.900000,0.010000,2000001,357.157436
3026,0.900000,0.010000,2000001,357.377439
3027,0.900000,0.010000,2000001,356.563294
3028,0.900000,0.010000,533859,112.881080
3029,0.900000,0.010000,555814,118.257848
3030,0.900000,0.010000,621156,133.982539
3031,0.900000,0.010000,1653594,285.559664
3032,0.900000,0.010000,2000001,357.273005
3033,0.900000,0.010000,2000001,358.629012
3034,0.900000,0.010000,2000001,357.161569
3035,0.900000,0.010000,2000001,356.553924
3036,0.900000,0.010000,2000001,357.725182
3037,0.900000,0.010000,2000001,358.497978
3038,0.900000,0.010000,2000001,357.225283
3039,0.900000,0.010000,2000001,357.526218
3040,0.900000,0.010000,2000001,376.609656
3041,0.900000,0.010000,594446,126.177472
3042,0.900000,0.010000,1184423,233.433299
3043,0.900000,0.010000,616980,132.697078
3044,0.900000,0.010000,569402,121.356849
3045,0.900000,0.010000,2000001,360.519523
3046,0.900000,0.010000,2000001,357.363238
3047,0.900000,0.010000,2000001,358.595305
3048,0.900000,0.010000,2000001,357.219670
3049,0.900000,0.010000,2000001,357.318103
3050,0.900000,0.010000,2000001,357.717581
3051,0.900000,0.010000,2000001,357.391148
3052,0.900000,0.010000,2000001,358.660773
3053,0.900000,0.010000,2000001,357.202333
3054,0.900000,0.010000,2000001,357.260362
3055,0.900000,0.010000,2000001,358.623477
3056,0.900000,0.010000,2000001,357.355863
3057,0.900000,0.010000,2000001,357.249892
3058,0.900000,0.010000,2000001,357.485105
3059,0.900000,0.010000,2000001,357.280085
3060,0.900000,0.010000,2000001,360.782727
3061,0.900000,0.010000,2000001,360.305787
3062,0.900000,0.010000,2000001,358.756245
3063,0.900000,0.010000,2000001,360.273010
3064,0.900000,0.010000,2000001,357.295009
3065,0.900000,0.010000,2000001,358.650195
3066,0.900000,0.010000,2000001,357.182463
3067,0.900000,0.010000,2000001,357.456500
3068,0.900000,0.010000,2000001,362.405931
3069,0.900000,0.010000,2000001,363.176216
3070,0.900000,0.010000,2000001,360.315914
3071,0.900000,0.010000,2000001,363.014145
3072,0.900000,0.010000,2000001,363.627092
3073,0.900000,0.010000,2000001,362.994467
3074,0.900000,0.010000,2000001,363.238737
3075,0.900000,0.010000,2000001,363.697133
3076,0.900000,0.010000,2000001,363.674344
3077,0.900000,0.010000,2000001,363.073035
3078,0.900000,0.010000,2000001,356.818535
3079,0.900000,0.010000,2000001,362.380053
3080,0.900000,0.010000,2000001,363.153173
3081,0.900000,0.010000,2000001,363.695524
3082,0.900000,0.010000,2000001,363.257500
3083,0.900000,0.010000,2000001,360.246995
3084,0.900000,0.010000,2000001,358.586482
3085,0.900000,0.010000,2000001,357.267601
3086,0.900000,0.010000,2000001,360.362584
3087,0.900000,0.010000,2000001,358.615860
3088,0.900000,0.010000,2000001,357.252771
3089,0.900000,0.010000,2000001,362.780604
3090,0.900000,0.010000,2000001,363.203157
3091,0.900000,0.010000,2000001,363.162652
3092,0.900000,0.010000,2000001,363.631902
3093,0.900000,0.010000,2000001,363.203715
3094,0.900000,0.010000,2000001,356.671763
3095,0.900000,0.010000,2000001,350.035284
3096,0.900000,0.010000,2000001,356.705270
3097,0.900000,0.010000,2000001,350.290780
3098,0.900000,0.010000,2000001,350.156895
3099,0.900000,0.010000,2000001,350.072574
3100,0.900000,0.010000,2000001,356.690408
3101,0.900000,0.010000,2000001,362.591657
3102,0.900000,0.010000,2000001,356.518774
3103,0.900000,0.010000,2000001,350.048294
3104,0.900000,0.010000,2000001,356.678210
3105,0.900000,0.010000,2000001,350.392225
3106,0.900000,0.010000,2000001,356.995235
3107,0.900000,0.010000,2000001,349.997402
3108,0.900000,0.010000,2000001,363.075632
3109,0.900000,0.010000,2000001,363.658504
3110,0.900000,0.010000,2000001,363.229842
3111,0.900000,0.010000,2000001,363.125456
3112,0.900000,0.010000,2000001,362.396109
3113,0.900000,0.010000,2000001,356.620351
3114,0.900000,0.010000,2000001,363.141357
3115,0.900000,0.010000,2000001,363.604403
3116,0.900000,0.010000,2000001,363.236270
3117,0.900000,0.010000,2000001,360.288388
3118,0.900000,0.010000,2000001,358.624753
3119,0.900000,0.010000,2000001,360.873661
3120,0.900000,0.010000,2000001,357.311693
3121,0.900000,0.010000,2000001,360.277665
3122,0.900000,0.010000,2000001,358.633523
3123,0.900000,0.010000,2000001,357.408486
3124,0.900000,0.010000,2000001,357.349493
3125,0.900000,0.010000,2000001,358.688199
3126,0.900000,0.010000,2000001,357.204825
3127,0.900000,0.010000,2000001,357.213246
3128,0.900000,0.010000,2000001,357.172620
3129,0.900000,0.010000,2000001,356.416520
3130,0.900000,0.010000,2000001,357.957927
3131,0.900000,0.010000,2000001,357.363964
3132,0.900000,0.010000,2000001,358.145378
3133,0.900000,0.010000,2000001,357.325914
3134,0.900000,0.010000,2000001,360.366307
3135,0.900000,0.010000,2000001,363.240408
3136,0.900000,0.010000,2000001,362.706532
3137,0.900000,0.010000,2000001,360.291136
3138,0.900000,0.010000,2000001,362.969413
3139,0.900000,0.010000,2000001,362.486163
3140,0.900000,0.010000,2000001,362.951259
3141,0.900000,0.010000,2000001,362.790433
3142,0.900000,0.010000,2000001,359.646846
3143,0.900000,0.010000,2000001,356.669593
3144,0.900000,0.010000,2000001,363.060085
3145,0.900000,0.010000,2000001,362.454773
3146,0.900000,0.010000,2000001,356.829716
3147,0.900000,0.010000,2000001,350.161584
3148,0.900000,0.010000,2000001,356.744251
3149,0.900000,0.010000,2000001,356.830141
3150,0.900000,0.010000,2000001,350.320826
3151,0.900000,0.010000,2000001,362.935540
3152,0.900000,0.010000,2000001,362.567260
3153,0.900000,0.010000,2000001,356.782989
3154,0.900000,0.010000,2000001,363.130829
3155,0.900000,0.010000,2000001,363.143880
3156,0.900000,0.010000,2000001,356.788366
3157,0.900000,0.010000,2000001,363.236489
3158,0.900000,0.010000,2000001,363.641998
3159,0.900000,0.010000,2000001,363.186989
3160,0.900000,0.010000,2000001,363.237534
3161,0.900000,0.010000,2000001,362.726089
3162,0.900000,0.010000,2000001,363.317768
3163,0.900000,0.010000,2000001,363.051691
3164,0.900000,0.010000,2000001,362.530275
3165,0.900000,0.010000,2000001,356.659273
3166,0.900000,0.010000,2000001,350.271354
3167,0.900000,0.010000,2000001,356.493775
3168,0.900000,0.010000,2000001,361.397428
3169,0.900000,0.010000,2000001,362.100161
3170,0.900000,0.010000,2000001,360.421027
3171,0.900000,0.010000,2000001,350.005985
3172,0.900000,0.010000,2000001,358.068318
3173,0.900000,0.010000,2000001,360.329583
3174,0.900000,0.010000,2000001,358.688418
3175,0.900000,0.010000,2000001,357.269398
3176,0.900000,0.010000,2000001,357.490669
3177,0.900000,0.010000,2000001,356.091178
3178,0.900000,0.010000,2000001,356.786542
3179,0.900000,0.010000,2000001,357.411109
3180,0.900000,0.010000,2000001,356.962294
3181,0.900000,0.010000,2000001,358.518273
3182,0.900000,0.010000,2000001,357.259445
3183,0.900000,0.010000,2000001,360.359946
3184,0.900000,0.010000,2000001,358.738212
3185,0.900000,0.010000,2000001,357.358950
3186,0.900000,0.010000,2000001,357.358657
3187,0.900000,0.010000,2000001,356.234954
3188,0.900000,0.010000,485060,101.911706
3189,0.900000,0.010000,2000001,357.215876
3190,0.900000,0.010000,2000001,357.045007
3191,0.900000,0.010000,2000001,357.307402
3192,0.900000,0.010000,2000001,357.215500
3193,0.900000,0.010000,2000001,356.983604
3194,0.900000,0.010000,2000001,358.755806
3195,0.900000,0.010000,2000001,357.216973
3196,0.900000,0.010000,2000001,358.666557
3197,0.900000,0.010000,2000001,357.328884
3198,0.900000,0.010000,2000001,358.328599
3199,0.900000,0.010000,2000001,358.494133
3200,0.900000,0.010000,2000001,350.267824
3201,0.900000,0.010000,2000001,360.730442
3202,0.900000,0.010000,2000001,363.209703
3203,0.900000,0.010000,2000001,360.276040
3204,0.900000,0.010000,2000001,362.762222
3205,0.900000,0.010000,2000001,363.157468
3206,0.900000,0.010000,2000001,363.582293
3207,0.900000,0.010000,2000001,363.028575
3208,0.900000,0.010000,2000001,363.175273
3209,0.900000,0.010000,2000001,360.308618
3210,0.900000,0.010000,2000001,362.752294
3211,0.900000,0.010000,2000001,363.218151
3212,0.900000,0.010000,2000001,363.658689
3213,0.900000,0.010000,2000001,363.061867
3214,0.900000,0.010000,2000001,362.509088
3215,0.900000,0.010000,2000001,362.584786
3216,0.900000,0.010000,2000001,363.147227
3217,0.900000,0.010000,2000001,356.746989
3218,0.900000,0.010000,2000001,350.083290
3219,0.900000,0.010000,2000001,359.577319
3220,0.900000,0.010000,2000001,362.561028
3221,0.900000,0.010000,2000001,363.056138
3222,0.900000,0.010000,2000001,363.220526
3223,0.900000,0.010000,2000001,360.286922
3224,0.900000,0.010000,2000001,358.652681
3225,0.900000,0.010000,2000001,357.176301
3226,0.900000,0.010000,2000001,360.275666
3227,0.900000,0.010000,2000001,362.815916
3228,0.900000,0.010000,2000001,363.239442
3229,0.900000,0.010000,2000001,360.373648
3230,0.900000,0.010000,2000001,362.764049
3231,0.900000,0.010000,2000001,363.711520
3232,0.900000,0.010000,2000001,363.241501
3233,0.900000,0.010000,2000001,363.156652
3234,0.900000,0.010000,2000001,363.675189
3235,0.900000,0.010000,2000001,363.216925
3236,0.900000,0.010000,2000001,360.296175
3237,0.900000,0.010000,2000001,362.796556
3238,0.900000,0.010000,2000001,363.217421
3239,0.900000,0.010000,2000001,358.218532
3240,0.900000,0.010000,2000001,357.107551
3241,0.900000,0.010000,2000001,360.311581
3242,0.900000,0.010000,2000001,358.709251
3243,0.900000,0.010000,2000001,357.226454
3244,0.900000,0.010000,2000001,360.313845
3245,0.900000,0.010000,2000001,362.741676
3246,0.900000,0.010000,2000001,363.181197
3247,0.900000,0.010000,2000001,363.198552
3248,0.900000,0.010000,2000001,363.665321
3249,0.900000,0.010000,2000001,363.099405
3250,0.900000,0.010000,2000001,363.224412
3251,0.900000,0.010000,2000001,360.291968
3252,0.900000,0.010000,2000001,362.719813
3253,0.900000,0.010000,2000001,363.201605
3254,0.900000,0.010000,2000001,360.278486
3255,0.900000,0.010000,2000001,358.613991
3256,0.900000,0.010000,2000001,357.208894
3257,0.900000,0.010000,2000001,357.199703
3258,0.900000,0.010000,2000001,358.731387
3259,0.900000,0.010000,2000001,358.709794
3260,0.900000,0.010000,2000001,357.247513
3261,0.900000,0.010000,2000001,358.863548
3262,0.900000,0.010000,2000001,357.220613
3263,0.900000,0.010000,2000001,357.179764
3264,0.900000,0.010000,2000001,357.428564
3265,0.900000,0.010000,2000001,358.540630
3266,0.900000,0.010000,2000001,358.637999
3267,0.900000,0.010000,2000001,357.161213
3268,0.900000,0.010000,2000001,357.273908
3269,0.900000,0.010000,2000001,360.831569
3270,0.900000,0.010000,2000001,362.719133
3271,0.900000,0.010000,2000001,359.147104
3272,0.900000,0.010000,2000001,361.453452
3273,0.900000,0.010000,2000001,358.578766
3274,0.900000,0.010000,2000001,357.168949
3275,0.900000,0.010000,2000001,357.262997
3276,0.900000,0.010000,2000001,357.211911
3277,0.900000,0.010000,2000001,358.730819
3278,0.900000,0.010000,2000001,357.180279
3279,0.900000,0.010000,2000001,357.343394
3280,0.900000,0.010000,2000001,358.559641
3281,0.900000,0.010000,2000001,357.223042
3282,0.900000,0.010000,2000001,357.282331
3283,0.900000,0.010000,2000001,358.684305
3284,0.900000,0.010000,2000001,360.325409
3285,0.900000,0.010000,2000001,357.338585
3286,0.900000,0.010000,2000001,358.582952
