step,alpha,action,reward,Q[s+0],Q[s+1],Q[s+2]
329000,19.000000,1,0.170036,352.693971,352.873115,352.683224
330000,19.000000,1,0.169676,352.693971,352.873132,352.683224
331000,19.000000,0,0.169321,352.693971,352.873131,352.683224
332000,18.000000,2,0.168974,352.682935,352.676497,352.703138
333000,19.000000,1,0.168631,352.693989,352.873131,352.683224
334000,19.000000,1,0.168293,352.693989,352.873148,352.683224
335000,19.000000,1,0.167962,352.693989,352.873165,352.683224
336000,19.000000,1,0.167637,352.693989,352.873182,352.683224
337000,19.000000,1,0.167319,352.693989,352.873199,352.683224
338000,19.000000,1,0.167009,352.693989,352.873215,352.683224
339000,19.000000,1,0.166707,352.693989,352.873232,352.683224
340000,19.000000,1,0.166414,352.693989,352.873249,352.683224
341000,19.000000,1,0.166130,352.693989,352.873265,352.683224
342000,19.000000,1,0.165857,352.693989,352.873282,352.683224
343000,19.000000,1,0.165594,352.693989,352.873298,352.683224
344000,19.000000,1,0.165342,352.693989,352.873315,352.683224
345000,19.000000,1,0.165103,352.693989,352.873332,352.683224
346000,19.000000,1,0.164878,352.693989,352.873348,352.683224
347000,19.000000,1,0.164667,352.693989,352.873365,352.683224
348000,19.000000,1,0.164472,352.693989,352.873381,352.683224
349000,19.000000,1,0.164293,352.693989,352.873397,352.683224
350000,19.000000,2,0.164133,352.693989,352.873395,352.683224
351000,20.000000,0,0.163966,352.750377,352.355957,0.000000
352000,19.000000,1,0.163840,352.693989,352.873395,352.683247
353000,19.000000,1,0.163737,352.693989,352.873411,352.683247
354000,19.000000,1,0.163658,352.693989,352.873428,352.683247
355000,19.000000,1,0.163606,352.693989,352.873444,352.683247
356000,19.000000,1,0.163581,352.693989,352.873460,352.683247
357000,19.000000,1,0.163587,352.693989,352.873477,352.683247
358000,19.000000,1,0.163626,352.693989,352.873493,352.683247
359000,19.000000,1,0.163699,352.693989,352.873509,352.683247
360000,19.000000,1,0.163809,352.693989,352.873526,352.683247
361000,19.000000,1,0.163959,352.693989,352.873542,352.683247
362000,19.000000,1,0.164151,352.693989,352.873559,352.683247
363000,19.000000,1,0.164387,352.693989,352.873575,352.683247
364000,19.000000,1,0.164671,352.693989,352.873591,352.683247
365000,19.000000,1,0.165003,352.693989,352.873608,352.683247
366000,19.000000,1,0.165388,352.693989,352.873624,352.683247
367000,19.000000,1,0.165825,352.693989,352.873641,352.683247
368000,19.000000,1,0.166318,352.693989,352.873658,352.683247
369000,19.000000,1,0.166867,352.693989,352.873674,352.683247
370000,19.000000,1,0.167474,352.693989,352.873691,352.683247
371000,19.000000,1,0.168138,352.693989,352.873708,352.683247
372000,19.000000,1,0.168860,352.693989,352.873724,352.683247
373000,19.000000,1,0.169639,352.693989,352.873741,352.683247
374000,19.000000,1,0.170473,352.693989,352.873758,352.683247
375000,19.000000,1,0.171360,352.693989,352.873775,352.683247
376000,19.000000,1,0.172298,352.693989,352.873792,352.683247
377000,19.000000,1,0.173283,352.693989,352.873810,352.683247
378000,19.000000,1,0.174310,352.693989,352.873827,352.683247
379000,19.000000,1,0.175374,352.693989,352.873844,352.683247
380000,19.000000,1,0.176471,352.693989,352.873862,352.683247
381000,19.000000,1,0.177593,352.693989,352.873880,352.683247
382000,19.000000,1,0.178735,352.693989,352.873897,352.683247
383000,19.000000,1,0.179891,352.693989,352.873915,352.683247
384000,19.000000,1,0.181052,352.693989,352.873933,352.683247
385000,19.000000,1,0.182213,352.693989,352.873951,352.683247
386000,19.000000,1,0.183367,352.693989,352.873970,352.683247
387000,19.000000,0,0.184507,352.693989,352.873970,352.683247
388000,18.000000,2,0.185742,352.682935,352.676497,352.703172
389000,19.000000,1,0.186836,352.694008,352.873970,352.683247
390000,19.000000,1,0.187899,352.694008,352.873989,352.683247
391000,19.000000,1,0.188927,352.694008,352.874007,352.683247
392000,19.000000,1,0.189915,352.694008,352.874026,352.683247
393000,19.000000,1,0.190860,352.694008,352.874045,352.683247
394000,19.000000,1,0.191759,352.694008,352.874064,352.683247
395000,19.000000,1,0.192611,352.694008,352.874084,352.683247
396000,19.000000,1,0.193413,352.694008,352.874103,352.683247
397000,19.000000,1,0.194166,352.694008,352.874122,352.683247
398000,19.000000,1,0.194868,352.694008,352.874142,352.683247
399000,19.000000,1,0.195519,352.694008,352.874161,352.683247
400000,19.000000,1,0.196120,352.694008,352.874181,352.683247
401000,19.000000,1,0.196672,352.694008,352.874200,352.683247
402000,19.000000,1,0.197175,352.694008,352.874220,352.683247
403000,19.000000,1,0.197630,352.694008,352.874240,352.683247
404000,19.000000,1,0.198039,352.694008,352.874259,352.683247
405000,19.000000,1,0.198404,352.694008,352.874279,352.683247
406000,19.000000,1,0.198725,352.694008,352.874299,352.683247
407000,19.000000,1,0.199006,352.694008,352.874319,352.683247
408000,19.000000,1,0.199247,352.694008,352.874339,352.683247
409000,19.000000,1,0.199451,352.694008,352.874359,352.683247
410000,19.000000,1,0.199618,352.694008,352.874379,352.683247
411000,19.000000,1,0.199752,352.694008,352.874399,352.683247
412000,19.000000,1,0.199853,352.694008,352.874419,352.683247
413000,19.000000,1,0.199924,352.694008,352.874439,352.683247
414000,19.000000,1,0.199966,352.694008,352.874459,352.683247
415000,19.000000,1,0.199980,352.694008,352.874479,352.683247
416000,19.000000,1,0.199969,352.694008,352.874499,352.683247
417000,19.000000,1,0.199934,352.694008,352.874519,352.683247
418000,19.000000,1,0.199875,352.694008,352.874539,352.683247
419000,19.000000,1,0.199795,352.694008,352.874559,352.683247
420000,19.000000,1,0.199695,352.694008,352.874578,352.683247
421000,19.000000,1,0.199575,352.694008,352.874598,352.683247
422000,19.000000,1,0.199438,352.694008,352.874618,352.683247
423000,19.000000,1,0.199284,352.694008,352.874638,352.683247
424000,19.000000,1,0.199114,352.694008,352.874658,352.683247
425000,19.000000,1,0.198929,352.694008,352.874678,352.683247
426000,19.000000,1,0.198730,352.694008,352.874698,352.683247
427000,19.000000,1,0.198518,352.694008,352.874718,352.683247
428000,19.000000,1,0.198293,352.694008,352.874738,352.683247
429000,19.000000,1,0.198057,352.694008,352.874758,352.683247
430000,19.000000,1,0.197811,352.694008,352.874777,352.683247
431000,19.000000,1,0.197554,352.694008,352.874797,352.683247
432000,19.000000,1,0.197287,352.694008,352.874817,352.683247
433000,19.000000,1,0.197012,352.694008,352.874837,352.683247
434000,19.000000,1,0.196728,352.694008,352.874856,352.683247
435000,19.000000,1,0.196436,352.694008,352.874876,352.683247
436000,19.000000,1,0.196137,352.694008,352.874896,352.683247
437000,19.000000,1,0.195830,352.694008,352.874915,352.683247
438000,19.000000,1,0.195518,352.694008,352.874935,352.683247
439000,19.000000,1,0.195199,352.694008,352.874954,352.683247
440000,19.000000,1,0.194874,352.694008,352.874974,352.683247
441000,19.000000,1,0.194545,352.694008,352.874993,352.683247
442000,19.000000,1,0.194210,352.694008,352.875013,352.683247
443000,19.000000,1,0.193870,352.694008,352.875032,352.683247
444000,19.000000,1,0.193527,352.694008,352.875052,352.683247
445000,19.000000,1,0.193179,352.694008,352.875071,352.683247
446000,19.000000,1,0.192827,352.694008,352.875090,352.683247
447000,19.000000,0,0.192473,352.694008,352.875092,352.683247
448000,18.000000,2,0.192117,352.682935,352.676497,352.703207
449000,19.000000,1,0.191756,352.694028,352.875092,352.683247
450000,19.000000,1,0.191393,352.694028,352.875111,352.683247
451000,19.000000,1,0.191027,352.694028,352.875130,352.683247
452000,19.000000,1,0.190659,352.694028,352.875149,352.683247
453000,19.000000,1,0.190289,352.694028,352.875168,352.683247
454000,19.000000,1,0.189917,352.694028,352.875187,352.683247
455000,19.000000,1,0.189544,352.694028,352.875206,352.683247
456000,19.000000,1,0.189168,352.694028,352.875225,352.683247
457000,19.000000,1,0.188792,352.694028,352.875244,352.683247
458000,19.000000,1,0.188414,352.694028,352.875263,352.683247
459000,19.000000,1,0.188035,352.694028,352.875282,352.683247
460000,19.000000,2,0.187654,352.694028,352.875281,352.683247
