t,x_kite,z_kite,x_block,z_block,theta,vtheta,windx,windy,v_block,Tension
774000,186.367156,23.243838,142.098386,0.000000,0.483494,0.084596,20.000000,0.000000,16.252906,993.062877
775000,186.505871,23.289550,142.261133,0.000000,0.484527,0.088211,20.000000,0.000000,16.297054,797.116089
776000,186.643932,23.337519,142.424477,0.000000,0.485612,0.093258,20.000000,0.000000,16.372985,1108.797852
777000,186.781396,23.387722,142.588472,0.000000,0.486747,0.096829,20.000000,0.000000,16.426694,886.771808
778000,186.918326,23.440126,142.753176,0.000000,0.487933,0.101750,20.000000,0.000000,16.515050,1224.794520
779000,187.054789,23.494687,142.918639,0.000000,0.489169,0.105200,20.000000,0.000000,16.578269,975.337620
780000,187.190862,23.551344,143.084919,0.000000,0.490453,0.109891,20.000000,0.000000,16.678751,1336.824582
781000,187.326622,23.610030,143.252066,0.000000,0.491784,0.113137,20.000000,0.000000,16.751068,1059.351215
782000,187.462156,23.670658,143.420131,0.000000,0.493160,0.117491,20.000000,0.000000,16.862879,1440.148753
783000,187.597549,23.733135,143.589160,0.000000,0.494579,0.120450,20.000000,0.000000,16.943487,1135.071555
784000,187.732898,23.797352,143.759200,0.000000,0.496039,0.124363,20.000000,0.000000,17.065311,1529.908954
785000,187.868293,23.863192,143.930290,0.000000,0.497537,0.126958,20.000000,0.000000,17.153002,1198.817686
786000,188.003834,23.930525,144.102467,0.000000,0.499070,0.130337,20.000000,0.000000,17.283026,1601.611165
787000,188.139616,23.999216,144.275763,0.000000,0.500635,0.132501,20.000000,0.000000,17.376236,1247.354867
788000,188.275739,24.069117,144.450203,0.000000,0.502230,0.135273,20.000000,0.000000,17.512228,1651.621664
789000,188.412298,24.140080,144.625810,0.000000,0.503849,0.136955,20.000000,0.000000,17.609114,1278.260821
790000,188.549388,24.211946,144.802598,0.000000,0.505491,0.139071,20.000000,0.000000,17.748552,1677.583379
791000,188.687099,24.284560,144.980576,0.000000,0.507152,0.140240,20.000000,0.000000,17.847103,1290.200602
792000,188.825521,24.357758,145.159749,0.000000,0.508828,0.141676,20.000000,0.000000,17.987331,1678.669065
793000,188.964733,24.431386,145.340114,0.000000,0.510515,0.142322,20.000000,0.000000,18.085499,1283.055208
794000,189.104816,24.505281,145.521663,0.000000,0.512209,0.143083,20.000000,0.000000,18.223899,1655.623263
795000,189.245839,24.579293,145.704383,0.000000,0.513908,0.143217,20.000000,0.000000,18.319724,1257.882527
796000,189.387867,24.653270,145.888254,0.000000,0.515608,0.143333,20.000000,0.000000,18.453871,1610.594377
797000,189.530957,24.727071,146.073254,0.000000,0.517305,0.142983,20.000000,0.000000,18.545594,1216.727962
798000,189.675161,24.800556,146.259353,0.000000,0.518997,0.142504,20.000000,0.000000,18.673382,1546.804373
799000,189.820521,24.873601,146.446520,0.000000,0.520680,0.141714,20.000000,0.000000,18.759528,1162.333050
800000,189.967074,24.946082,146.634719,0.000000,0.522352,0.140706,20.000000,0.000000,18.879253,1468.132073
801000,190.114848,25.017889,146.823911,0.000000,0.524010,0.139526,20.000000,0.000000,18.958672,1097.804519
802000,190.263866,25.088920,147.014055,0.000000,0.525652,0.138064,20.000000,0.000000,19.069070,1378.690431
803000,190.414142,25.159082,147.205109,0.000000,0.527275,0.136554,20.000000,0.000000,19.140952,1026.302191
804000,190.565686,25.228291,147.397025,0.000000,0.528877,0.134716,20.000000,0.000000,19.241192,1282.462194
805000,190.718501,25.296474,147.589759,0.000000,0.530458,0.132935,20.000000,0.000000,19.305051,950.787171
806000,190.872584,25.363566,147.783263,0.000000,0.532014,0.130796,20.000000,0.000000,19.394698,1183.031659
807000,191.027929,25.429508,147.977492,0.000000,0.533545,0.128801,20.000000,0.000000,19.450335,873.850055
808000,191.184522,25.494254,148.172395,0.000000,0.535050,0.126435,20.000000,0.000000,19.529297,1083.422912
809000,191.342350,25.557761,148.367929,0.000000,0.536527,0.124278,20.000000,0.000000,19.576749,797.619528
810000,191.501217,25.620078,148.563918,0.000000,0.537978,0.122076,20.000000,0.000000,19.620562,763.916271
811000,191.661272,25.681108,148.760448,0.000000,0.539400,0.119509,20.000000,0.000000,19.684411,943.568270
812000,191.822494,25.740827,148.957476,0.000000,0.540792,0.117210,20.000000,0.000000,19.720444,691.812499
813000,191.984853,25.799221,149.154955,0.000000,0.542155,0.114557,20.000000,0.000000,19.774446,852.763625
814000,192.148323,25.856277,149.352845,0.000000,0.543488,0.112199,20.000000,0.000000,19.803097,623.575346
815000,192.312871,25.911992,149.551104,0.000000,0.544790,0.109506,20.000000,0.000000,19.847824,767.496678
816000,192.478467,25.966362,149.749694,0.000000,0.546062,0.107119,20.000000,0.000000,19.869566,559.829618
817000,192.645076,26.019390,149.948574,0.000000,0.547304,0.104420,20.000000,0.000000,19.905663,688.341924
818000,192.812669,26.071080,150.147710,0.000000,0.548515,0.102029,20.000000,0.000000,19.921009,500.898642
819000,192.981208,26.121443,150.347064,0.000000,0.549696,0.099352,20.000000,0.000000,19.949155,615.535120
820000,193.150663,26.170485,150.546605,0.000000,0.550847,0.096978,20.000000,0.000000,19.958629,446.873586
821000,193.320996,26.218222,150.746299,0.000000,0.551967,0.094344,20.000000,0.000000,19.979507,549.058600
822000,193.492178,26.264666,150.946117,0.000000,0.553059,0.092000,20.000000,0.000000,19.983630,397.675757
823000,193.664171,26.309835,151.146027,0.000000,0.554121,0.089425,20.000000,0.000000,19.997904,488.715089
824000,193.836947,26.353744,151.346004,0.000000,0.555154,0.087123,20.000000,0.000000,19.997177,353.109177
825000,194.010468,26.396413,151.546020,0.000000,0.556158,0.084617,20.000000,0.000000,20.005480,434.188171
826000,194.184796,26.437804,151.746104,0.000000,0.557133,0.082143,20.000000,0.000000,20.010837,407.238436
827000,194.359810,26.477987,151.946178,0.000000,0.558081,0.079913,20.000000,0.000000,20.003569,293.010264
828000,194.535477,26.516987,152.146217,0.000000,0.559000,0.077519,20.000000,0.000000,20.003833,360.748129
829000,194.711771,26.554820,152.346202,0.000000,0.559893,0.075345,20.000000,0.000000,19.992840,258.793442
830000,194.888661,26.591510,152.546110,0.000000,0.560759,0.073033,20.000000,0.000000,19.988536,319.054923
831000,195.066121,26.627074,152.745925,0.000000,0.561600,0.070917,20.000000,0.000000,19.974204,228.130162
832000,195.244121,26.661534,152.945627,0.000000,0.562414,0.068686,20.000000,0.000000,19.965812,281.722286
833000,195.422639,26.694907,153.145200,0.000000,0.563203,0.066627,20.000000,0.000000,19.948491,200.688088
834000,195.601647,26.727217,153.344626,0.000000,0.563968,0.064478,20.000000,0.000000,19.936443,248.328693
835000,195.781124,26.758479,153.543891,0.000000,0.564708,0.062475,20.000000,0.000000,19.916451,176.149864
836000,195.961043,26.788714,153.742980,0.000000,0.565424,0.060404,20.000000,0.000000,19.901136,218.476753
837000,196.141384,26.817939,153.941880,0.000000,0.566116,0.058456,20.000000,0.000000,19.878757,154.218747
838000,196.322125,26.846174,154.140578,0.000000,0.566785,0.056459,20.000000,0.000000,19.860523,191.798439
839000,196.503247,26.873434,154.339061,0.000000,0.567432,0.054563,20.000000,0.000000,19.836012,134.621629
840000,196.684728,26.899737,154.537318,0.000000,0.568056,0.052636,20.000000,0.000000,19.815172,167.957542
841000,196.866552,26.925097,154.735338,0.000000,0.568658,0.050789,20.000000,0.000000,19.788755,117.110235
842000,197.048698,26.949533,154.933111,0.000000,0.569238,0.048927,20.000000,0.000000,19.765587,146.650215
843000,197.231151,26.973058,155.130627,0.000000,0.569796,0.047126,20.000000,0.000000,19.737469,101.461074
844000,197.413894,26.995686,155.327876,0.000000,0.570334,0.045325,20.000000,0.000000,19.712221,127.604262
845000,197.596913,27.017431,155.524850,0.000000,0.570851,0.043565,20.000000,0.000000,19.682582,87.474592
846000,197.780190,27.038307,155.721541,0.000000,0.571347,0.041820,20.000000,0.000000,19.655475,110.577631
847000,197.963714,27.058326,155.917941,0.000000,0.571823,0.040099,20.000000,0.000000,19.624477,74.973832
848000,198.147470,27.077500,156.114043,0.000000,0.572279,0.038404,20.000000,0.000000,19.595710,95.356446
849000,198.331447,27.095839,156.309839,0.000000,0.572716,0.036718,20.000000,0.000000,19.563498,63.802821
850000,198.515631,27.113356,156.505323,0.000000,0.573133,0.035069,20.000000,0.000000,19.533247,81.752807
851000,198.700012,27.130059,156.700490,0.000000,0.573530,0.033413,20.000000,0.000000,19.499951,53.824829
852000,198.884579,27.145960,156.895332,0.000000,0.573909,0.031805,20.000000,0.000000,19.468376,69.602487
853000,199.069322,27.161065,157.089844,0.000000,0.574269,0.030177,20.000000,0.000000,19.434110,44.920565
854000,199.254231,27.175386,157.284022,0.000000,0.574610,0.028605,20.000000,0.000000,19.401354,58.762592
855000,199.439297,27.188928,157.477860,0.000000,0.574933,0.027002,20.000000,0.000000,19.366226,36.986354
856000,199.624512,27.201699,157.671353,0.000000,0.575237,0.025462,20.000000,0.000000,19.332417,49.109198
857000,199.809869,27.213708,157.864498,0.000000,0.575523,0.023880,20.000000,0.000000,19.296521,29.932282
858000,199.995358,27.224960,158.057290,0.000000,0.575792,0.022369,20.000000,0.000000,19.261778,40.534910
859000,200.180974,27.235461,158.249725,0.000000,0.576042,0.020806,20.000000,0.000000,19.225201,23.680242
860000,200.366710,27.245217,158.441799,0.000000,0.576275,0.019319,20.000000,0.000000,19.189629,32.946269
861000,200.552559,27.254234,158.633510,0.000000,0.576490,0.017774,20.000000,0.000000,19.152451,18.161815
862000,200.738516,27.262517,158.824853,0.000000,0.576688,0.016309,20.000000,0.000000,19.116149,26.260867
863000,200.924575,27.270071,159.015826,0.000000,0.576868,0.014779,20.000000,0.000000,19.078442,13.315892
864000,201.110730,27.276900,159.206425,0.000000,0.577031,0.013334,20.000000,0.000000,19.041500,20.404070
865000,201.296976,27.283010,159.396650,0.000000,0.577177,0.011819,20.000000,0.000000,19.003330,9.085956
866000,201.483309,27.288404,159.586495,0.000000,0.577305,0.010394,20.000000,0.000000,18.965830,15.305320
867000,201.669724,27.293087,159.775961,0.000000,0.577417,0.008893,20.000000,0.000000,18.927258,5.417095
868000,201.856216,27.297063,159.965043,0.000000,0.577512,0.007489,20.000000,0.000000,18.889274,10.894175
869000,202.042780,27.300338,160.153742,0.000000,0.577590,0.006003,20.000000,0.000000,18.850355,2.252986
870000,202.229411,27.302916,160.342053,0.000000,0.577652,0.004620,20.000000,0.000000,18.811955,7.096640
871000,202.416106,27.304801,160.529976,0.000000,0.577697,0.003152,20.000000,0.000000,18.772738,-0.466551
872000,202.602858,27.306000,160.717510,0.000000,0.577726,0.001794,20.000000,0.000000,18.733979,3.832719
873000,202.789662,27.306518,160.904652,0.000000,0.577738,0.000346,20.000000,0.000000,18.694505,-2.806613
874000,202.976514,27.306362,161.091402,0.000000,0.577734,-0.000983,20.000000,0.000000,18.655439,1.016315
875000,203.163407,27.305538,161.277758,0.000000,0.577715,-0.002407,20.000000,0.000000,18.615743,-4.836086
876000,203.350335,27.304053,161.463718,0.000000,0.577679,-0.003700,20.000000,0.000000,18.576408,-1.441751
877000,203.537293,27.301916,161.649283,0.000000,0.577628,-0.005095,20.000000,0.000000,18.536517,-6.624098
878000,203.724272,27.299136,161.834450,0.000000,0.577562,-0.006348,20.000000,0.000000,18.496945,-3.627889
879000,203.911266,27.295721,162.019219,0.000000,0.577480,-0.007708,20.000000,0.000000,18.456880,-8.234781
880000,204.098267,27.291682,162.203589,0.000000,0.577384,-0.008912,20.000000,0.000000,18.417092,-5.618552
881000,204.285267,27.287031,162.387559,0.000000,0.577273,-0.010233,20.000000,0.000000,18.376868,-9.721806
882000,204.472256,27.281778,162.571127,0.000000,0.577147,-0.011381,20.000000,0.000000,18.336881,-7.473779
883000,204.659226,27.275936,162.754294,0.000000,0.577008,-0.012657,20.000000,0.000000,18.296507,-11.124225
884000,204.846166,27.269520,162.937058,0.000000,0.576855,-0.013742,20.000000,0.000000,18.256331,-9.233160
885000,205.033066,27.262541,163.119419,0.000000,0.576688,-0.014966,20.000000,0.000000,18.215814,-12.464533
886000,205.219916,27.255016,163.301375,0.000000,0.576509,-0.015982,20.000000,0.000000,18.175457,-10.914792
887000,205.406705,27.246959,163.482926,0.000000,0.576317,-0.017151,20.000000,0.000000,18.134804,-13.748958
888000,205.593420,27.238387,163.664071,0.000000,0.576112,-0.018090,20.000000,0.000000,18.094275,-12.516834
889000,205.780051,27.229315,163.844810,0.000000,0.575896,-0.019198,20.000000,0.000000,18.053492,-14.969411
890000,205.966583,27.219762,164.025141,0.000000,0.575668,-0.020056,20.000000,0.000000,18.012800,-14.020720
891000,206.153006,27.209745,164.205065,0.000000,0.575429,-0.021100,20.000000,0.000000,17.971895,-16.106343
892000,206.339305,27.199282,164.384579,0.000000,0.575180,-0.021871,20.000000,0.000000,17.931052,-15.395098
893000,206.525469,27.188392,164.563684,0.000000,0.574920,-0.022847,20.000000,0.000000,17.890037,-17.131847
894000,206.711481,27.177095,164.742380,0.000000,0.574651,-0.023527,20.000000,0.000000,17.849060,-16.599757
895000,206.897331,27.165409,164.920665,0.000000,0.574373,-0.024432,20.000000,0.000000,17.807948,-18.012570
896000,207.083003,27.153356,165.098538,0.000000,0.574086,-0.025018,20.000000,0.000000,17.766859,-17.589135
897000,207.268484,27.140954,165.276001,0.000000,0.573790,-0.025848,20.000000,0.000000,17.725670,-18.712187
898000,207.453758,27.128225,165.453052,0.000000,0.573487,-0.026337,20.000000,0.000000,17.684494,-18.315161
899000,207.638814,27.115190,165.629690,0.000000,0.573177,-0.027092,20.000000,0.000000,17.643249,-19.193338
900000,207.823634,27.101871,165.805916,0.000000,0.572860,-0.027481,20.000000,0.000000,17.602019,-18.729391
901000,208.008206,27.088287,165.981730,0.000000,0.572537,-0.028158,20.000000,0.000000,17.560744,-19.419010
902000,208.192514,27.074463,166.157131,0.000000,0.572208,-0.028445,20.000000,0.000000,17.519496,-18.784427
903000,208.376545,27.060419,166.332119,0.000000,0.571874,-0.029042,20.000000,0.000000,17.478222,-19.353401
904000,208.560283,27.046178,166.506695,0.000000,0.571535,-0.029225,20.000000,0.000000,17.436997,-18.434700
905000,208.743715,27.031761,166.680859,0.000000,0.571192,-0.029742,20.000000,0.000000,17.395756,-18.962306
906000,208.926825,27.017194,166.854610,0.000000,0.570846,-0.029820,20.000000,0.000000,17.354602,-17.636670
907000,209.109600,27.002495,167.027950,0.000000,0.570497,-0.030256,20.000000,0.000000,17.313432,-18.213084
908000,209.292024,26.987691,167.200879,0.000000,0.570145,-0.030227,20.000000,0.000000,17.272398,-16.348520
909000,209.474085,26.972803,167.373397,0.000000,0.569791,-0.030580,20.000000,0.000000,17.231339,-17.074272
910000,209.655766,26.957856,167.545506,0.000000,0.569436,-0.030443,20.000000,0.000000,17.190481,-14.529410
911000,209.837055,26.942871,167.717206,0.000000,0.569081,-0.030712,20.000000,0.000000,17.149577,-15.514870
912000,210.017937,26.927875,167.888499,0.000000,0.568725,-0.030466,20.000000,0.000000,17.108953,-12.138355
913000,210.198398,26.912888,168.059384,0.000000,0.568369,-0.030650,20.000000,0.000000,17.068252,-13.503355
914000,210.378423,26.897938,168.229865,0.000000,0.568014,-0.030294,20.000000,0.000000,17.027927,-9.132750
915000,210.557999,26.883046,168.399942,0.000000,0.567661,-0.030392,20.000000,0.000000,16.987479,-11.006442
916000,210.737112,26.868239,168.569616,0.000000,0.567310,-0.029923,20.000000,0.000000,16.947521,-5.466585
917000,210.915749,26.853540,168.738890,0.000000,0.566961,-0.029933,20.000000,0.000000,16.907380,-7.987603
918000,211.093894,26.838975,168.907766,0.000000,0.566616,-0.029350,20.000000,0.000000,16.867863,-1.088353
919000,211.271536,26.824569,169.076246,0.000000,0.566274,-0.029271,20.000000,0.000000,16.828088,-4.405355
920000,211.448658,26.810348,169.244331,0.000000,0.565937,-0.028571,20.000000,0.000000,16.789093,4.061357
921000,211.625249,26.796337,169.412025,0.000000,0.565605,-0.028401,20.000000,0.000000,16.749747,-0.211296
922000,211.801294,26.782564,169.579330,0.000000,0.565279,-0.027581,20.000000,0.000000,16.711360,10.052599
923000,211.976780,26.769054,169.746249,0.000000,0.564959,-0.027316,20.000000,0.000000,16.672514,4.652126
924000,212.151691,26.755837,169.912785,0.000000,0.564646,-0.026373,20.000000,0.000000,16.634830,16.969186
925000,212.326017,26.742936,170.078941,0.000000,0.564341,-0.026011,20.000000,0.000000,16.596560,10.254153
926000,212.499740,26.730385,170.244722,0.000000,0.564044,-0.024940,20.000000,0.000000,16.559685,24.912230
927000,212.672849,26.718208,170.410130,0.000000,0.563756,-0.024477,20.000000,0.000000,16.522076,16.678606
928000,212.845328,26.706437,170.575171,0.000000,0.563477,-0.023273,20.000000,0.000000,16.486128,34.004169
929000,213.017165,26.695101,170.739847,0.000000,0.563209,-0.022705,20.000000,0.000000,16.449276,24.027171
930000,213.188343,26.684233,170.904165,0.000000,0.562952,-0.021362,20.000000,0.000000,16.414387,44.393338
931000,213.358850,26.673860,171.068128,0.000000,0.562707,-0.020683,20.000000,0.000000,16.378400,32.423129
932000,213.528670,26.664020,171.231743,0.000000,0.562474,-0.019194,20.000000,0.000000,16.344722,56.259141
933000,213.697789,26.654742,171.395015,0.000000,0.562255,-0.018398,20.000000,0.000000,16.309723,42.015567
934000,213.866338,26.645806,171.557934,0.000000,0.562043,-0.017798,20.000000,0.000000,16.274209,36.713271
935000,214.034301,26.637241,171.720505,0.000000,0.561841,-0.016886,20.000000,0.000000,16.240018,49.903734
936000,214.201516,26.629343,171.882748,0.000000,0.561654,-0.015088,20.000000,0.000000,16.208869,81.146968
937000,214.367967,26.622147,172.044672,0.000000,0.561484,-0.014044,20.000000,0.000000,16.175950,62.241548
938000,214.533637,26.615692,172.206283,0.000000,0.561332,-0.012074,20.000000,0.000000,16.146580,98.601359
939000,214.698514,26.610017,172.367591,0.000000,0.561198,-0.010892,20.000000,0.000000,16.115117,76.387311
